"","Date","Rot Home Team","Rot Away Team","Back2Back Home","HomeTeam","AwayTeam","1st Home Team Goals","1st Away Team Goals","2nd Home Team Goals","2nd Away Team Goals","3rd Home Team Goals","3rd Away Team Goals","FinalHome","FinalAway","Open Home Team","Open Away Team","CloseHomeTeam","CloseAwayTeam","Puck Line Home Team","Puck Line Away Team","...12","...33","Open OU","...14","...35","Close OU","...16","...37","DeadlineInd","Year","Game ID","DeadlineDays","Back2Back Away","BoundaryProbHome","BoundaryProbAway","BoundaryProbHome2","BoundaryProbAway2","Back2BackHome","Back2BackAway","ID"
"23",2019-10-05,62,61,1,"Pittsburgh","Columbus",0,0,5,1,2,1,7,2,-200,170,-180,160,-1.5,1.5,145,-165,6.5,-110,-110,6.5,-110,-110,0,0,23,-142,0,0.642857142857143,0.384615384615385,0.625668449197861,0.374331550802139,0,1,23
"24",2019-10-05,64,63,1,"Nashville","Detroit",0,2,2,0,1,3,3,5,-220,184,-250,220,-1.5,1.5,100,-120,5.5,-110,-110,5.5,100,-120,0,0,24,-142,1,0.714285714285714,0.3125,0.695652173913043,0.304347826086956,0,0,24
"25",2019-10-05,66,65,1,"St.Louis","Dallas",1,1,0,1,2,0,3,2,-145,125,-138,128,-1.5,1.5,200,-230,5.5,-110,-110,5.5,-135,115,0,0,25,-142,1,0.579831932773109,0.43859649122807,0.569339895773017,0.430660104226983,0,0,25
"26",2019-10-05,68,67,1,"Colorado","Minnesota",2,1,1,1,1,0,4,2,-185,160,-150,135,-1.5,1.5,170,-190,6,-110,-110,6,-120,100,0,0,26,-142,1,0.6,0.425531914893617,0.5850622406639,0.4149377593361,0,0,26
"27",2019-10-05,70,69,1,"Arizona","Boston",0,1,0,0,0,0,0,1,113,-133,126,-136,1.5,-1.5,-220,195,5.5,-110,-110,5.5,-120,100,0,0,27,-142,1,0.442477876106195,0.576271186440678,0.434334511189635,0.565665488810365,0,0,27
"28",2019-10-05,72,71,1,"Edmonton","LosAngeles",2,3,1,0,3,2,6,5,-153,133,-145,132,-1.5,1.5,195,-220,5.5,-110,-110,5.5,-120,100,0,0,28,-142,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,28
"29",2019-10-05,74,73,1,"Anaheim","SanJose",1,0,2,1,0,0,3,1,-130,110,-115,105,1.5,-1.5,-310,260,5.5,-110,-110,5.5,-105,-115,0,0,29,-142,0,0.534883720930233,0.48780487804878,0.523017193566278,0.476982806433722,0,1,29
"30",2019-10-05,76,75,1,"Calgary","Vancouver",1,0,1,0,1,0,3,0,-180,155,-205,185,-1.5,1.5,135,-155,6,-110,-110,6,-115,-105,0,0,30,-142,1,0.672131147540984,0.350877192982456,0.657014337925218,0.342985662074782,0,0,30
"31",2019-10-06,78,77,0,"Carolina","TampaBay",1,3,1,0,1,0,4,3,-107,-113,110,-120,1.5,-1.5,-240,210,6.5,-110,-110,6.5,-110,-110,0,0,31,-141,0,0.476190476190476,0.545454545454545,0.466101694915254,0.533898305084746,1,1,31
"32",2019-10-06,80,79,1,"NYIslanders","Winnipeg",0,0,3,1,1,0,4,1,-133,113,-138,128,-1.5,1.5,180,-205,6,-110,-110,6.5,-120,100,0,0,32,-141,1,0.579831932773109,0.43859649122807,0.569339895773017,0.430660104226983,0,0,32
"33",2019-10-06,82,81,0,"Detroit","Dallas",0,2,2,0,2,1,4,3,113,-133,145,-160,1.5,-1.5,-210,185,5.5,-110,-110,5.5,-110,-110,0,0,33,-141,0,0.408163265306122,0.615384615384615,0.398773006134969,0.601226993865031,1,1,33
"34",2019-10-07,84,83,1,"Toronto","St.Louis",0,0,2,2,0,1,2,3,-145,125,-135,125,-1.5,1.5,190,-215,5,-110,-110,6,-115,-105,0,0,34,-140,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,34
"35",2019-10-07,86,85,1,"Columbus","Buffalo",2,0,0,2,1,1,4,3,-110,-110,-115,105,-1.5,1.5,225,-255,6,-110,-110,6,-115,-105,0,0,35,-140,1,0.534883720930233,0.48780487804878,0.523017193566278,0.476982806433722,0,0,35
"36",2019-10-08,2,1,1,"Pittsburgh","Winnipeg",1,2,0,2,0,0,1,4,-150,130,-160,145,-1.5,1.5,160,-180,6.5,-110,-110,6.5,115,-135,0,0,36,-139,1,0.615384615384615,0.408163265306122,0.601226993865031,0.398773006134969,0,0,36
"37",2019-10-08,4,3,1,"Washington","Dallas",1,0,1,1,1,2,3,4,-155,135,-145,132,-1.5,1.5,190,-215,5.5,-110,-110,5.5,-130,110,0,0,37,-139,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,37
"38",2019-10-08,6,5,1,"NYIslanders","Edmonton",1,2,0,2,1,1,2,5,-145,125,-160,145,-1.5,1.5,165,-185,5.5,-110,-110,6,-120,100,0,0,38,-139,1,0.615384615384615,0.408163265306122,0.601226993865031,0.398773006134969,0,0,38
"39",2019-10-08,8,7,1,"Florida","Carolina",0,4,1,1,2,1,3,6,-120,100,-125,115,-1.5,1.5,210,-240,6,-110,-110,6.5,-110,-110,0,0,39,-139,1,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,0,39
"40",2019-10-08,10,9,1,"Detroit","Anaheim",0,0,1,0,0,3,1,3,-130,110,100,-110,-1.5,1.5,250,-300,5.5,-110,-110,5.5,-120,100,0,0,40,-139,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0,0,40
"41",2019-10-08,12,11,1,"Nashville","SanJose",1,0,1,1,3,1,5,2,-155,135,-165,150,-1.5,1.5,160,-180,6,-110,-110,6,-105,-115,0,0,41,-139,1,0.622641509433962,0.4,0.608856088560886,0.391143911439114,0,0,41
"42",2019-10-08,14,13,1,"Calgary","LosAngeles",0,2,2,1,1,0,3,4,-200,170,-230,205,-1.5,1.5,110,-130,6,-110,-110,5.5,105,-125,0,0,42,-139,1,0.696969696969697,0.327868852459016,0.68007755695589,0.31992244304411,0,0,42
"43",2019-10-08,16,15,1,"Vegas","Boston",2,2,0,2,1,0,3,4,-150,130,-135,125,-1.5,1.5,190,-215,5.5,-110,-110,5.5,-115,-105,0,0,43,-139,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,43
"44",2019-10-09,18,17,1,"Buffalo","Montreal",1,2,2,0,1,2,5,4,-115,-105,-109,-101,-1.5,1.5,225,-255,6,-110,-110,6,-105,-115,0,0,44,-138,1,0.521531100478469,0.502487562189055,0.509298433214003,0.490701566785997,0,0,44
"45",2019-10-09,20,19,1,"Philadelphia","NewJersey",0,0,1,0,3,0,4,0,-127,107,-122,112,-1.5,1.5,195,-220,6,-110,-110,6,105,-125,0,0,45,-138,1,0.54954954954955,0.471698113207547,0.538115845539281,0.461884154460719,0,0,45
"46",2019-10-09,22,21,1,"Vancouver","LosAngeles",2,0,2,1,4,1,8,2,-153,133,-155,140,-1.5,1.5,175,-200,5.5,-110,-110,5.5,-110,-110,0,0,46,-138,0,0.607843137254902,0.416666666666667,0.593301435406699,0.406698564593302,0,1,46
"47",2019-10-10,24,23,0,"Montreal","Detroit",1,2,1,1,0,1,2,4,-185,160,-200,180,-1.5,1.5,130,-150,6,-110,-110,6,-105,-115,0,0,47,-137,1,0.666666666666667,0.357142857142857,0.651162790697674,0.348837209302326,1,0,47
"48",2019-10-10,26,25,0,"NewJersey","Edmonton",1,1,1,1,1,1,3,4,-133,113,-122,112,-1.5,1.5,200,-230,6.5,-110,-110,6.5,-110,-110,0,0,48,-137,1,0.54954954954955,0.471698113207547,0.538115845539281,0.461884154460719,1,0,48
"49",2019-10-10,28,27,1,"Toronto","TampaBay",3,4,0,1,0,2,3,7,-115,-105,-110,100,-1.5,1.5,210,-240,7,-110,-110,6.5,115,-135,0,0,49,-137,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,49
"50",2019-10-10,30,29,1,"Pittsburgh","Anaheim",0,0,1,1,1,0,2,1,-150,130,-140,130,-1.5,1.5,175,-195,6,-110,-110,5.5,-105,-115,0,0,50,-137,1,0.583333333333333,0.434782608695652,0.572953736654804,0.427046263345196,0,0,50
"51",2019-10-10,32,31,1,"Ottawa","St.Louis",2,0,1,2,1,4,4,6,172,-205,170,-190,1.5,-1.5,-150,130,6,-110,-110,6,-105,-115,0,0,51,-137,1,0.37037037037037,0.655172413793103,0.361145703611457,0.638854296388543,0,0,51
"52",2019-10-10,34,33,1,"Nashville","Washington",1,1,1,3,4,1,6,5,130,-150,-130,120,-1.5,1.5,200,-230,5.5,-110,-110,6,-110,-110,0,0,52,-137,1,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0,0,52
"53",2019-10-10,36,35,1,"Winnipeg","Minnesota",0,1,2,0,3,1,5,2,-138,118,-112,102,-1.5,1.5,210,-240,6,-110,-110,6,-115,-105,0,0,53,-137,1,0.528301886792453,0.495049504950495,0.516246805403432,0.483753194596568,0,0,53
"54",2019-10-10,38,37,1,"Chicago","SanJose",2,2,2,2,0,1,4,5,-122,102,100,-110,1.5,-1.5,-245,215,6.5,-110,-110,6.5,105,-125,0,0,54,-137,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0,0,54
"55",2019-10-10,40,39,1,"Dallas","Calgary",0,0,1,0,1,2,2,3,-118,-102,-110,100,-1.5,1.5,230,-260,6,-110,-110,5.5,-115,-105,0,0,55,-137,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,55
"56",2019-10-10,42,41,1,"Colorado","Boston",1,2,1,0,2,0,4,2,-123,103,-110,100,-1.5,1.5,235,-270,6,-110,-110,5.5,100,-120,0,0,56,-137,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,56
"57",2019-10-10,44,43,1,"Arizona","Vegas",2,1,2,0,0,0,4,1,135,-155,110,-120,1.5,-1.5,-210,185,5.5,-110,-110,5.5,100,-120,0,0,57,-137,1,0.476190476190476,0.545454545454545,0.466101694915254,0.533898305084746,0,0,57
"58",2019-10-11,52,51,1,"Columbus","Anaheim",0,0,1,2,0,0,1,2,-145,125,-140,130,-1.5,1.5,190,-215,5.5,-110,-110,5.5,-115,-105,0,0,58,-136,0,0.583333333333333,0.434782608695652,0.572953736654804,0.427046263345196,0,1,58
"59",2019-10-11,54,53,1,"Buffalo","Florida",0,0,1,0,1,2,3,2,-109,-111,122,-132,1.5,-1.5,-220,195,6,-110,-110,6.5,-110,-110,0,0,59,-136,1,0.45045045045045,0.568965517241379,0.441871095535578,0.558128904464422,0,0,59
"60",2019-10-11,56,55,1,"Carolina","NYIslanders",2,1,2,1,1,0,5,2,-153,133,-170,155,-1.5,1.5,155,-175,6,-110,-110,5.5,-105,-115,0,0,60,-136,1,0.62962962962963,0.392156862745098,0.616204690831556,0.383795309168443,0,0,60
"61",2019-10-12,58,57,1,"NYRangers","Edmonton",1,0,0,1,0,3,1,4,-122,102,-120,110,-1.5,1.5,205,-235,6,-110,-110,6.5,-110,-110,0,0,61,-135,1,0.545454545454545,0.476190476190476,0.533898305084746,0.466101694915254,0,0,61
"62",2019-10-12,60,59,1,"Ottawa","TampaBay",0,0,2,1,2,1,4,2,226,-275,230,-260,1.5,-1.5,-110,-110,6.5,-110,-110,6.5,120,-140,0,0,62,-135,1,0.303030303030303,0.722222222222222,0.295566502463054,0.704433497536946,0,0,62
"63",2019-10-12,62,61,1,"LosAngeles","Nashville",2,1,2,0,3,3,7,4,140,-160,150,-165,1.5,-1.5,-185,165,5.5,-110,-110,6,-115,-105,0,0,63,-135,1,0.4,0.622641509433962,0.391143911439114,0.608856088560886,0,0,63
"64",2019-10-12,64,63,1,"Boston","NewJersey",2,0,1,0,0,0,3,0,-175,151,-210,190,-1.5,1.5,125,-145,6,-110,-110,6,-125,105,0,0,64,-135,1,0.67741935483871,0.344827586206897,0.662676822633297,0.337323177366703,0,0,64
"65",2019-10-12,66,65,1,"Montreal","St.Louis",2,1,1,2,3,0,6,3,105,-125,105,-115,1.5,-1.5,-255,225,5.5,-110,-110,5.5,100,-120,0,0,65,-135,1,0.48780487804878,0.534883720930233,0.476982806433722,0.523017193566278,0,0,65
"66",2019-10-12,68,67,1,"Detroit","Toronto",1,1,0,1,1,3,2,5,160,-185,170,-190,1.5,-1.5,-150,130,6.5,-110,-110,6.5,115,-135,0,0,66,-135,1,0.37037037037037,0.655172413793103,0.361145703611457,0.638854296388543,0,0,66
"67",2019-10-12,70,69,0,"NYIslanders","Florida",0,1,2,0,0,1,3,2,-110,-110,-115,105,-1.5,1.5,215,-245,5.5,-110,-110,6,-115,-105,0,0,67,-135,0,0.534883720930233,0.48780487804878,0.523017193566278,0.476982806433722,1,1,67
"68",2019-10-12,72,71,0,"Carolina","Columbus",1,1,1,1,0,1,2,3,-190,163,-200,180,-1.5,1.5,120,-140,6,-110,-110,6,-110,-110,0,0,68,-135,0,0.666666666666667,0.357142857142857,0.651162790697674,0.348837209302326,1,1,68
"69",2019-10-12,74,73,1,"Chicago","Winnipeg",2,0,0,1,0,1,2,3,-113,-107,-130,120,-1.5,1.5,200,-230,6.5,-110,-110,6.5,110,-130,0,0,69,-135,1,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0,0,69
"70",2019-10-12,76,75,1,"Minnesota","Pittsburgh",0,1,2,4,2,2,4,7,-120,100,-120,110,-1.5,1.5,215,-245,5.5,-110,-110,5.5,-110,-110,0,0,70,-135,1,0.545454545454545,0.476190476190476,0.533898305084746,0.466101694915254,0,0,70
"71",2019-10-12,78,77,1,"Dallas","Washington",0,1,0,1,1,2,1,4,-113,-107,-115,105,-1.5,1.5,240,-280,5.5,-110,-110,5.5,-115,-105,0,0,71,-135,1,0.534883720930233,0.48780487804878,0.523017193566278,0.476982806433722,0,0,71
"72",2019-10-12,80,79,1,"Colorado","Arizona",0,0,0,0,2,2,3,2,-168,146,-145,132,-1.5,1.5,175,-200,6,-110,-110,6,-120,100,0,0,72,-135,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,72
"73",2019-10-12,82,81,1,"Vancouver","Philadelphia",1,0,1,1,0,1,3,2,-125,105,-110,100,-1.5,1.5,220,-250,6,-110,-110,6,100,-120,0,0,73,-135,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,73
"74",2019-10-12,84,83,1,"Vegas","Calgary",1,0,3,2,2,0,6,2,-135,115,-155,140,-1.5,1.5,175,-200,6,-110,-110,6,105,-125,0,0,74,-135,1,0.607843137254902,0.416666666666667,0.593301435406699,0.406698564593302,0,0,74
"75",2019-10-13,86,85,0,"Winnipeg","Pittsburgh",1,1,1,3,0,3,2,7,-128,108,-115,105,-1.5,1.5,200,-230,6.5,-110,-110,6.5,115,-135,0,0,75,-134,0,0.534883720930233,0.48780487804878,0.523017193566278,0.476982806433722,1,1,75
"76",2019-10-13,88,87,1,"SanJose","Calgary",2,0,1,1,0,0,3,1,-115,-105,-125,115,-1.5,1.5,215,-245,6,-110,-110,6.5,-105,-115,0,0,76,-134,0,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,1,76
"77",2019-10-13,90,89,0,"LosAngeles","Vegas",1,2,0,2,1,1,2,5,123,-143,140,-155,1.5,-1.5,-200,175,6,-110,-110,6.5,-120,100,0,0,77,-134,0,0.416666666666667,0.607843137254902,0.406698564593302,0.593301435406699,1,1,77
"78",2019-10-14,2,1,1,"NewJersey","Florida",2,1,2,2,0,3,4,6,-110,-110,-102,-108,1.5,-1.5,-250,220,5.5,-110,-110,6.5,-120,100,0,0,78,-133,1,0.504950495049505,0.519230769230769,0.493028443948689,0.506971556051311,0,0,78
"79",2019-10-14,4,3,1,"NYIslanders","St.Louis",0,1,0,0,2,1,3,2,-102,-118,120,-130,1.5,-1.5,-230,200,5.5,-110,-110,5.5,-135,115,0,0,79,-133,1,0.454545454545455,0.565217391304348,0.445736434108527,0.554263565891473,0,0,79
"80",2019-10-14,6,5,1,"Ottawa","Minnesota",0,0,0,0,0,2,0,2,115,-135,114,-124,1.5,-1.5,-240,210,6,-110,-110,6.5,-115,-105,0,0,80,-133,1,0.467289719626168,0.553571428571429,0.457740722576426,0.542259277423574,0,0,80
"81",2019-10-14,8,7,1,"Boston","Anaheim",1,0,1,1,2,1,4,2,-190,163,-210,190,-1.5,1.5,125,-145,5.5,-110,-110,5.5,-150,130,0,0,81,-133,1,0.67741935483871,0.344827586206897,0.662676822633297,0.337323177366703,0,0,81
"82",2019-10-14,10,9,1,"Buffalo","Dallas",0,0,2,0,2,0,4,0,-115,-105,100,-110,1.5,-1.5,-280,240,5.5,-110,-110,5.5,-130,110,0,0,82,-133,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0,0,82
"83",2019-10-14,12,11,1,"Washington","Colorado",0,4,2,0,1,2,3,6,-129,109,-135,125,-1.5,1.5,185,-210,6.5,-110,-110,6,-105,-115,0,0,83,-133,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,83
"84",2019-10-14,14,13,1,"Chicago","Edmonton",0,0,1,0,2,1,3,1,-110,-110,-110,100,-1.5,1.5,240,-280,6.5,-110,-110,6.5,100,-120,0,0,84,-133,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,84
"85",2019-10-15,16,15,1,"Toronto","Minnesota",0,1,4,0,0,1,4,2,-210,176,-230,205,-1.5,1.5,100,-120,6,-110,-110,6,105,-125,0,0,85,-132,0,0.696969696969697,0.327868852459016,0.68007755695589,0.31992244304411,0,1,85
"86",2019-10-15,18,17,1,"Montreal","TampaBay",1,1,0,2,0,0,1,3,120,-140,125,-135,1.5,-1.5,-220,195,6.5,-110,-110,6.5,100,-120,0,0,86,-132,1,0.444444444444444,0.574468085106383,0.436194895591647,0.563805104408353,0,0,86
"87",2019-10-15,20,19,1,"Winnipeg","Arizona",1,1,0,3,1,0,2,4,-140,120,-120,110,-1.5,1.5,200,-230,6,-110,-110,6,-115,-105,0,0,87,-132,1,0.545454545454545,0.476190476190476,0.533898305084746,0.466101694915254,0,0,87
"88",2019-10-15,22,21,1,"Calgary","Philadelphia",1,0,1,0,1,1,3,1,-175,151,-145,132,-1.5,1.5,185,-210,6.5,-110,-110,6,100,-120,0,0,88,-132,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,88
"89",2019-10-15,24,23,1,"Vegas","Nashville",2,1,0,3,0,1,2,5,-150,130,-135,125,-1.5,1.5,175,-200,6.5,-110,-110,6.5,-120,100,0,0,89,-132,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,89
"90",2019-10-15,26,25,1,"Vancouver","Detroit",1,1,3,0,1,0,5,1,-160,140,-150,135,-1.5,1.5,175,-200,6,-110,-110,6,-105,-115,0,0,90,-132,1,0.6,0.425531914893617,0.5850622406639,0.4149377593361,0,0,90
"91",2019-10-15,28,27,1,"LosAngeles","Carolina",0,0,0,1,0,1,0,2,135,-155,145,-160,1.5,-1.5,-190,170,6.5,-110,-110,6.5,-110,-110,0,0,91,-132,1,0.408163265306122,0.615384615384615,0.398773006134969,0.601226993865031,0,0,91
"92",2019-10-16,30,29,1,"Washington","Toronto",1,2,3,0,0,1,4,3,-113,-107,-125,115,-1.5,1.5,200,-230,6.5,-110,-110,6.5,110,-130,0,0,92,-131,0,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,1,92
"93",2019-10-16,32,31,1,"Pittsburgh","Colorado",1,1,1,0,0,1,3,2,-110,-110,-107,-103,-1.5,1.5,220,-250,6.5,-110,-110,6.5,100,-120,0,0,93,-131,1,0.516908212560386,0.507389162561576,0.504646624227499,0.495353375772501,0,0,93
"94",2019-10-16,34,33,1,"Columbus","Dallas",2,1,0,0,1,1,3,2,-110,-110,100,-110,1.5,-1.5,-290,245,5.5,-110,-110,5.5,-140,120,0,0,94,-131,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0,0,94
"95",2019-10-16,36,35,1,"Edmonton","Philadelphia",2,1,3,0,1,2,6,3,-128,108,-128,118,-1.5,1.5,185,-210,6,-110,-110,6,100,-120,0,0,95,-131,0,0.56140350877193,0.458715596330275,0.550331334805933,0.449668665194068,0,1,95
"96",2019-10-16,38,37,1,"Anaheim","Buffalo",1,2,3,0,1,0,5,2,-130,110,-125,115,-1.5,1.5,195,-220,5.5,-110,-110,5.5,-130,110,0,0,96,-131,1,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,0,96
"97",2019-10-16,40,39,1,"SanJose","Carolina",3,1,1,0,1,1,5,2,-118,-102,-130,120,-1.5,1.5,185,-210,6.5,-110,-110,6.5,-115,-105,0,0,97,-131,0,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0,1,97
"98",2019-10-17,42,41,1,"NewJersey","NYRangers",1,1,2,0,2,1,5,2,-126,106,-119,109,-1.5,1.5,200,-230,6.5,-110,-110,6.5,-115,-105,0,0,98,-130,1,0.54337899543379,0.478468899521531,0.531761134036048,0.468238865963952,0,0,98
"99",2019-10-17,44,43,1,"Boston","TampaBay",1,1,1,1,1,1,3,4,-121,101,-110,100,-1.5,1.5,205,-235,6,115,-135,6,-110,-110,0,0,99,-130,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,99
