"","main_intercept","Team","intercept","DeadlineInd","deadline_indicator","DeadlineDays","deadline_days","DeadlineInd:DeadlineDays","deadline_interaction","Back2BackHome","Back2BackAway","beforedeadline","atdeadline","predictedend","firstlinepredictedend","diffat0","diffat40"
"11",0.5215524,"h1a121nhl_2021_neat$HomeTeamDetroit",-0.1249801,0,-0.02122653,5.456383e-05,-4.288466e-05,0.0001317811,0,"-1.834825e-02"," 2.006142e-02",0.3965723,0.37534577,0.37993649864,0.39694603344,-0.02122653,-0.0170095348000001
"12",0.5215524,"h1a121nhl_2021_neat$HomeTeamEdmonton",0.01816252,0,0.0004806312,5.456383e-05,1.857027e-05,0.0001317811,0.001122138,"-1.834825e-02"," 2.006142e-02",0.53971492,0.5401955512,0.5826612536,0.5420552112,0.00048063119999997,0.0406060424
"13",0.5215524,"h1a121nhl_2021_neat$HomeTeamFlorida",0.04308763,0,0,5.456383e-05,0.0002444145,0.0001317811,0.0001779864,"-1.834825e-02"," 2.006142e-02",0.56464003,0.56464003,0.58411989656,0.57420733656,0,0.00991255999999996
"14",0.5215524,"h1a121nhl_2021_neat$HomeTeamLosAngeles",-0.0375419,0,0,5.456383e-05,0.0001283548,0.0001317811,-0.0008880951,"-1.834825e-02"," 2.006142e-02",0.4840105,0.4840105,0.46566184816,0.48986389616,0,-0.024202048
"15",0.5215524,"h1a121nhl_2021_neat$HomeTeamMinnesota",0.05676528,0,0.009146132,5.456383e-05,5.965887e-05,0.0001317811,4.720973e-05,"-1.834825e-02"," 2.006142e-02",0.57831768,0.587463812,0.59684664496,0.5819728064,0.00914613200000003,0.01487383856
"16",0.5215524,"h1a121nhl_2021_neat$HomeTeamMontreal",0.01896562,0,0,5.456383e-05,-0.0003638912,0.0001317811,-0.001082333,"-1.834825e-02"," 2.006142e-02",0.54051802,0.54051802,0.50020188336,0.53061954416,0,-0.0304176608
"17",0.5215524,"h1a121nhl_2021_neat$HomeTeamNashville",-0.03161479,0,0.02771082,5.456383e-05,-0.0002779281,0.0001317811,0.001118132,"-1.834825e-02"," 2.006142e-02",0.48993761,0.51764843,0.55049799256,0.48278995336,0.02771082,0.0677080392000001
"18",0.5215524,"h1a121nhl_2021_neat$HomeTeamNewJersey",-0.09939078,0,-0.04626437,5.456383e-05,0,0.0001317811,0,"-1.834825e-02"," 2.006142e-02",0.42216162,0.37589725,0.38186028776,0.42390766256,-0.04626437,-0.0420473748
"19",0.5215524,"h1a121nhl_2021_neat$HomeTeamNYIslanders",0.01722818,0,0,5.456383e-05,0.0001809853,0.0001317811,-0.0007124745,"-1.834825e-02"," 2.006142e-02",0.53878058,0.53878058,0.52773596336,0.54631815216,0,-0.0185821888
"20",0.5215524,"h1a121nhl_2021_neat$HomeTeamNYRangers",-0.001929772,0,0.01288348,5.456383e-05,0.0005205512,0.0001317811,-0.003164732,"-1.834825e-02"," 2.006142e-02",0.519622628,0.532506108,0.45385536016,0.53802630896,0.0128834799999999,-0.0841709488
"21",0.5215524,"h1a121nhl_2021_neat$HomeTeamOttawa",-0.133665,0,0,5.456383e-05,0,0.0001317811,0.001260486,"-1.834825e-02"," 2.006142e-02",0.3878874,0.3878874,0.43418598976,0.38963344256,0,0.0445525472
"22",0.5215524,"h1a121nhl_2021_neat$HomeTeamPhiladelphia",-0.0123263,0,-0.05566973,5.456383e-05,-0.0001669232,0.0001317811,0,"-1.834825e-02"," 2.006142e-02",0.5092261,0.45355637,0.45417786536,0.50563060016,-0.05566973,-0.0514527348
"23",0.5215524,"h1a121nhl_2021_neat$HomeTeamPittsburgh",0.01452097,0,0.01149287,5.456383e-05,0,0.0001317811,0,"-1.834825e-02"," 2.006142e-02",0.53607337,0.54756624,0.55352927776,0.53781941256,0.01149287,0.0157098652
"24",0.5215524,"h1a121nhl_2021_neat$HomeTeamSanJose",-0.03579688,0,0,5.456383e-05,0,0.0001317811,-0.0008681331,"-1.834825e-02"," 2.006142e-02",0.48575552,0.48575552,0.46393829856,0.48750156256,0,-0.023563264
"25",0.5215524,"h1a121nhl_2021_neat$HomeTeamSt.Louis",0.02481953,0,0.001895669,5.456383e-05,-0.0005367222,0.0001317811,0,"-1.834825e-02"," 2.006142e-02",0.54637193,0.548267599,0.53705552636,0.53094286216,0.00189566900000004,0.00611266420000001
"26",0.5215524,"h1a121nhl_2021_neat$HomeTeamTampaBay",0.1250678,0,-0.003783983,5.456383e-05,0,0.0001317811,-0.001733079,"-1.834825e-02"," 2.006142e-02",0.6466202,0.642836217,0.59334072676,0.64836624256,-0.00378398300000005,-0.0550255158
"27",0.5215524,"h1a121nhl_2021_neat$HomeTeamToronto",0.08134695,0,0.01715879,5.456383e-05,0.0001747139,0.0001317811,0,"-1.834825e-02"," 2.006142e-02",0.60289935,0.62005814,0.63161202256,0.61023623736,0.01715879,0.0213757851999999
"28",0.5215524,"h1a121nhl_2021_neat$HomeTeamVancouver",-0.05094725,0,-0.04954099,5.456383e-05,0,0.0001317811,0,"-1.834825e-02"," 2.006142e-02",0.47060515,0.42106416,0.42702719776,0.47235119256,-0.04954099,-0.0453239948
"29",0.5215524,"h1a121nhl_2021_neat$HomeTeamVegas",0.1057618,0,0.02363084,5.456383e-05,0,0.0001317811,0,"-1.834825e-02"," 2.006142e-02",0.6273142,0.65094504,0.65690807776,0.62906024256,0.02363084,0.0278478352
"30",0.5215524,"h1a121nhl_2021_neat$HomeTeamWashington",0.01457779,0,-0.007462458,5.456383e-05,0.0004888847,0.0001317811,0,"-1.834825e-02"," 2.006142e-02",0.53613019,0.528667732,0.55027508016,0.55352054296,-0.00746245800000001,-0.00324546280000004
"31",0.5215524,"h1a121nhl_2021_neat$HomeTeamWinnipeg",0,0,0.0100676,5.456383e-05,0.000575567,0.0001317811,-0.0008190611,"-1.834825e-02"," 2.006142e-02",0.5215524,0.53162,0.52979122656,0.54171658656,0.0100676,-0.01192536
