"","Date","Rot Home Team","Rot Away Team","Back2Back Home","HomeTeam","AwayTeam","1st Home Team Goals","1st Away Team Goals","2nd Home Team Goals","2nd Away Team Goals","3rd Home Team Goals","3rd Away Team Goals","FinalHome","FinalAway","Open Home Team","Open Away Team","CloseHomeTeam","CloseAwayTeam","Puck Line Home Team","Puck Line Away Team","...12","...33","Open OU","...14","...35","Close OU","...16","...37","DeadlineInd","Year","Game ID","DeadlineDays","Back2Back Away","BoundaryProbHome","BoundaryProbAway","BoundaryProbHome2","BoundaryProbAway2","Back2BackHome","Back2BackAway","ID"
"15",2021-01-14,72,71,1,"Vegas","Anaheim",2,2,0,0,3,0,"5","2","-215","180",-220,200,-1.5,1.5,105,-125,5.5,-110,-110,6,-120,100,0,1,15,-88,1,0.6875,0.333333333333333,0.673469387755102,0.326530612244898,0,0,15
"16",2021-01-15,2,1,1,"Philadelphia","Pittsburgh",3,2,0,0,2,0,"5","2","-113","-107",100,-110,1.5,-1.5,-270,235,6,-110,-110,6,-105,-115,0,1,16,-87,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0,0,16
"17",2021-01-15,6,5,0,"Buffalo","Washington",0,0,0,1,1,1,"1","2","113","-133",110,-120,1.5,-1.5,-210,185,6,-110,-110,6,-105,-115,0,1,17,-87,0,0.476190476190476,0.545454545454545,0.466101694915254,0.533898305084746,1,1,17
"18",2021-01-15,8,7,1,"TampaBay","Chicago",0,0,3,2,2,0,"5","2","-300","245",-254,224,-1.5,1.5,-115,-105,6.5,-110,-110,6.5,-125,105,0,1,18,-87,1,0.717514124293785,0.308641975308642,0.699225122349103,0.300774877650897,0,0,18
"19",2021-01-15,10,9,1,"Ottawa","Toronto",1,1,3,1,1,1,"5","3","135","-155",180,-200,1.5,-1.5,-150,130,6.5,-110,-110,6.5,100,-120,0,1,19,-87,1,0.357142857142857,0.666666666666667,0.348837209302326,0.651162790697674,0,0,19
"20",2021-01-15,12,11,1,"Colorado","St.Louis",0,0,4,0,4,0,"8","0","-153","133",-135,125,-1.5,1.5,170,-190,6,-110,-110,6,-120,100,0,1,20,-87,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,20
"21",2021-01-16,14,13,1,"NewJersey","Boston",1,0,0,1,0,0,"2","1","160","-185",165,-185,1.5,-1.5,-155,135,5.5,-110,-110,5.5,-110,-110,0,1,21,-86,1,0.377358490566038,0.649122807017544,0.36762334730732,0.63237665269268,0,0,21
"22",2021-01-16,16,15,1,"Arizona","SanJose",2,2,2,0,1,1,"5","3","-127","107",-125,115,-1.5,1.5,200,-230,5.5,-110,-110,5.5,-105,-115,0,1,22,-86,1,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,0,22
"23",2021-01-16,18,17,1,"Edmonton","Montreal",0,1,0,3,1,1,"1","5","-110","-110",100,-110,1.5,-1.5,-250,220,6.5,-110,-110,6.5,-115,-105,0,1,23,-86,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0,0,23
"24",2021-01-16,20,19,0,"Ottawa","Toronto",1,1,0,1,1,1,"2","3","176","-210",190,-210,1.5,-1.5,-140,120,6.5,-110,-110,6.5,-120,100,0,1,24,-86,0,0.344827586206897,0.67741935483871,0.337323177366703,0.662676822633297,1,1,24
"25",2021-01-16,22,21,1,"NYRangers","NYIslanders",2,0,2,0,1,0,"5","0","-103","-117",105,-115,1.5,-1.5,-235,205,5.5,-110,-110,6,-120,100,0,1,25,-86,1,0.48780487804878,0.534883720930233,0.476982806433722,0.523017193566278,0,0,25
"26",2021-01-16,24,23,1,"Detroit","Carolina",0,0,1,0,3,2,"4","2","184","-220",205,-230,1.5,-1.5,-125,105,5.5,-110,-110,5.5,100,-120,0,1,26,-86,1,0.327868852459016,0.696969696969697,0.31992244304411,0.68007755695589,0,0,26
"27",2021-01-16,26,25,1,"Nashville","Columbus",1,1,0,0,4,1,"5","2","-118","-102",-110,100,-1.5,1.5,210,-240,5.5,-110,-110,5.5,-105,-115,0,1,27,-86,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,27
"28",2021-01-16,28,27,1,"LosAngeles","Minnesota",1,1,2,0,0,2,"3","4","125","-145",131,-144,1.5,-1.5,-200,175,5.5,-110,-110,5.5,-115,-105,0,1,28,-86,1,0.432900432900433,0.590163934426229,0.423140954495006,0.576859045504994,0,0,28
"29",2021-01-16,30,29,1,"Calgary","Vancouver",1,0,1,0,1,0,"3","0","-130","110",-145,132,-1.5,1.5,170,-190,6.5,-110,-110,6.5,-125,105,0,1,29,-86,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,29
"30",2021-01-16,32,31,1,"Vegas","Anaheim",0,0,0,1,1,0,"2","1","-230","192",-215,195,-1.5,1.5,110,-130,6,-110,-110,6,-115,-105,0,1,30,-86,1,0.682539682539683,0.338983050847458,0.668159072952331,0.331840927047669,0,0,30
"31",2021-01-17,34,33,1,"Pittsburgh","Washington",1,2,2,1,0,0,"4","3","-125","105",-120,110,-1.5,1.5,195,-220,6,-110,-110,6.5,-120,100,0,1,31,-85,1,0.545454545454545,0.476190476190476,0.533898305084746,0.466101694915254,0,0,31
"32",2021-01-17,38,37,1,"Florida","Chicago",0,0,2,1,3,1,"5","2","-160","140",-145,132,-1.5,1.5,160,-180,6.5,-110,-110,6.5,-115,-105,0,1,32,-85,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,32
"33",2021-01-18,40,39,1,"Detroit","Columbus",1,0,0,1,1,2,"2","3","144","-165",155,-170,1.5,-1.5,-170,150,5.5,-110,-110,5.5,-120,100,0,1,33,-84,1,0.392156862745098,0.62962962962963,0.383795309168443,0.616204690831556,0,0,33
"34",2021-01-18,42,41,1,"NYIslanders","Boston",0,0,0,0,1,0,"1","0","113","-133",120,-130,1.5,-1.5,-240,210,5.5,-110,-110,5.5,-135,115,0,1,34,-84,1,0.454545454545455,0.565217391304348,0.445736434108527,0.554263565891473,0,0,34
"35",2021-01-18,44,43,1,"Toronto","Winnipeg",0,0,2,1,1,0,"3","1","-155","135",-170,155,-1.5,1.5,140,-160,6.5,-110,-110,6,100,-120,0,1,35,-84,1,0.62962962962963,0.392156862745098,0.616204690831556,0.383795309168443,0,0,35
"36",2021-01-18,46,45,1,"Philadelphia","Buffalo",0,1,0,3,1,2,"1","6","-165","144",-145,132,-1.5,1.5,170,-190,6,-110,-110,6,-120,100,0,1,36,-84,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,36
"37",2021-01-18,48,47,1,"St.Louis","SanJose",0,2,4,1,1,1,"5","4","-195","166",-180,160,-1.5,1.5,140,-160,6,-110,-110,5.5,105,-125,0,1,37,-84,1,0.642857142857143,0.384615384615385,0.625668449197861,0.374331550802139,0,0,37
"38",2021-01-18,50,49,1,"Nashville","Carolina",0,0,1,1,1,3,"2","4","-102","-118",110,-120,1.5,-1.5,-235,205,5.5,-110,-110,6,-120,100,0,1,38,-84,1,0.476190476190476,0.545454545454545,0.466101694915254,0.533898305084746,0,0,38
"39",2021-01-18,52,51,1,"Edmonton","Montreal",0,1,0,1,1,1,"1","3","-110","-110",-110,100,1.5,-1.5,-245,215,6.5,-110,-110,6.5,-115,-105,0,1,39,-84,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,39
"40",2021-01-18,54,53,1,"Calgary","Vancouver",0,1,3,0,2,1,"5","2","-135","115",-145,132,-1.5,1.5,160,-180,6,-110,-110,6,-105,-115,0,1,40,-84,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,40
"41",2021-01-18,56,55,1,"Anaheim","Minnesota",0,0,0,0,1,0,"1","0","113","-133",118,-128,1.5,-1.5,-220,195,5.5,-110,-110,5.5,-110,-110,0,1,41,-84,1,0.458715596330275,0.56140350877193,0.449668665194068,0.550331334805933,0,0,41
"42",2021-01-18,58,57,1,"Vegas","Arizona",0,1,1,1,3,0,"4","2","-185","160",-190,170,-1.5,1.5,125,-145,6,-110,-110,5.5,-115,-105,0,1,42,-84,1,0.655172413793103,0.37037037037037,0.638854296388543,0.361145703611457,0,0,42
"43",2021-01-19,62,61,1,"NYRangers","NewJersey",0,1,2,3,1,0,"3","4","-149","129",-145,132,-1.5,1.5,170,-190,6,-125,105,6,-120,100,0,1,43,-83,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,43
"44",2021-01-19,64,63,1,"Florida","Chicago",2,1,1,2,1,1,"5","4","-164","143",-148,134,-1.5,1.5,165,-185,6.5,-110,-110,6.5,-115,-105,0,1,44,-83,1,0.596774193548387,0.427350427350427,0.582716381747207,0.417283618252793,0,0,44
"45",2021-01-19,66,65,0,"Philadelphia","Buffalo",0,0,1,0,2,0,"3","0","-154","134",-135,125,-1.5,1.5,175,-200,6,-110,-110,6,-120,100,0,1,45,-83,0,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,1,1,45
"46",2021-01-19,68,67,1,"Ottawa","Winnipeg",2,1,1,1,0,1,"3","4","-110","-110",-108,-102,-1.5,1.5,240,-280,6.5,-110,-110,6,-120,100,0,1,46,-83,0,0.519230769230769,0.504950495049505,0.506971556051311,0.493028443948689,0,1,46
"47",2021-01-19,70,69,1,"Pittsburgh","Washington",1,3,3,1,0,0,"5","4","-124","104",-130,120,-1.5,1.5,180,-205,6.5,-110,-110,6.5,-125,105,0,1,47,-83,1,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0,0,47
"48",2021-01-19,72,71,0,"Detroit","Columbus",0,0,2,1,0,1,"3","2","154","-179",155,-170,1.5,-1.5,-165,145,5.5,-120,100,5.5,-120,100,0,1,48,-83,0,0.392156862745098,0.62962962962963,0.383795309168443,0.616204690831556,1,1,48
"49",2021-01-19,76,75,1,"LosAngeles","Colorado",0,1,0,2,2,0,"2","3","191","-229",210,-240,1.5,-1.5,-120,100,5.5,105,-125,5.5,105,-125,0,1,49,-83,1,0.32258064516129,0.705882352941177,0.313653136531365,0.686346863468635,0,0,49
"50",2021-01-20,78,77,1,"Toronto","Edmonton",0,1,0,0,1,2,"1","3","-150","130",-150,135,-1.5,1.5,160,-180,6.5,105,-125,6.5,100,-120,0,1,50,-82,1,0.6,0.425531914893617,0.5850622406639,0.4149377593361,0,0,50
"51",2021-01-20,80,79,1,"St.Louis","SanJose",0,0,1,1,0,0,"1","2","-175","151",-185,165,-1.5,1.5,130,-150,6,-110,-110,6,-120,100,0,1,51,-82,1,0.649122807017544,0.377358490566038,0.63237665269268,0.36762334730732,0,0,51
"52",2021-01-20,82,81,1,"Anaheim","Minnesota",0,1,2,1,0,1,"2","3","110","-130",127,-137,1.5,-1.5,-215,190,5,110,-130,5.5,-125,105,0,1,52,-82,1,0.440528634361233,0.578059071729958,0.432489643971605,0.567510356028395,0,0,52
"53",2021-01-20,84,83,1,"Vancouver","Montreal",1,0,2,3,2,2,"6","5","100","-120",115,-125,1.5,-1.5,-220,195,6,110,-130,6,110,-130,0,1,53,-82,1,0.465116279069767,0.555555555555556,0.455696202531646,0.544303797468354,0,0,53
"54",2021-01-20,86,85,1,"Vegas","Arizona",2,0,1,1,2,1,"5","2","-205","172",-185,165,-1.5,1.5,140,-160,5.5,100,-120,5.5,-115,-105,0,1,54,-82,1,0.649122807017544,0.377358490566038,0.63237665269268,0.36762334730732,0,0,54
"55",2021-01-21,2,1,1,"Ottawa","Winnipeg",0,1,0,3,1,0,"1","4","107","-127",107,-117,1.5,-1.5,-215,190,6,-110,-110,6,-120,100,0,1,55,-81,1,0.483091787439614,0.539170506912442,0.47257126679588,0.52742873320412,0,0,55
"56",2021-01-21,4,3,1,"Boston","Philadelphia",0,0,0,2,4,2,"5","4","-133","113",-150,135,-1.5,1.5,175,-195,5.5,-110,-110,5.5,-125,105,0,1,56,-81,1,0.6,0.425531914893617,0.5850622406639,0.4149377593361,0,0,56
"57",2021-01-21,6,5,1,"Columbus","TampaBay",1,0,0,2,1,0,"2","3","151","-175",140,-155,1.5,-1.5,-180,160,5.5,-110,-110,5.5,-110,-110,0,1,57,-81,1,0.416666666666667,0.607843137254902,0.406698564593302,0.593301435406699,0,0,57
"58",2021-01-21,8,7,1,"NYIslanders","NewJersey",2,0,0,1,2,0,"4","1","-145","125",-172,156,-1.5,1.5,150,-170,5.5,-110,-110,5.5,-140,120,0,1,58,-81,1,0.632352941176471,0.390625,0.618149146451033,0.381850853548967,0,0,58
"59",2021-01-21,12,11,0,"Vancouver","Montreal",2,2,0,4,1,1,"3","7","108","-128",132,-145,1.5,-1.5,-195,175,6.5,-110,-110,6.5,-125,105,0,1,59,-81,0,0.431034482758621,0.591836734693878,0.421396628826969,0.578603371173031,1,1,59
"60",2021-01-21,14,13,1,"LosAngeles","Colorado",0,2,2,0,2,0,"4","2","230","-280",202,-225,1.5,-1.5,-135,115,5.5,-110,-110,5.5,100,-120,0,1,60,-81,1,0.33112582781457,0.692307692307692,0.323544051767048,0.676455948232952,0,0,60
"61",2021-01-22,16,15,1,"Washington","Buffalo",1,1,2,2,0,0,"4","3","115","-135",-101,-109,1.5,-1.5,-235,205,5.5,-110,-110,5.5,100,-120,0,1,61,-80,1,0.502487562189055,0.521531100478469,0.490701566785997,0.509298433214003,0,0,61
"62",2021-01-22,18,17,1,"Pittsburgh","NYRangers",1,0,1,3,1,0,"4","3","-160","140",-135,125,-1.5,1.5,165,-185,6.5,-110,-110,6.5,-115,-105,0,1,62,-80,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,62
"63",2021-01-22,20,19,1,"Toronto","Edmonton",0,0,2,1,2,1,"4","2","-152","132",-138,128,-1.5,1.5,180,-205,6.5,-110,-110,6,-105,-115,0,1,63,-80,1,0.579831932773109,0.43859649122807,0.569339895773017,0.430660104226983,0,0,63
"64",2021-01-22,22,21,1,"Minnesota","SanJose",1,1,1,0,2,0,"4","1","-163","143",-165,150,-1.5,1.5,155,-175,5.5,-110,-110,5.5,100,-120,0,1,64,-80,1,0.622641509433962,0.4,0.608856088560886,0.391143911439114,0,0,64
"65",2021-01-22,24,23,1,"Chicago","Detroit",1,0,1,0,2,1,"4","1","-140","120",-125,115,-1.5,1.5,175,-195,6,-110,-110,6,-115,-105,0,1,65,-80,1,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,0,65
"66",2021-01-22,26,25,1,"Dallas","Nashville",0,0,5,0,2,0,"7","0","-115","-105",-108,-102,1.5,-1.5,-270,235,5.5,-110,-110,5.5,-115,-105,0,1,66,-80,1,0.519230769230769,0.504950495049505,0.506971556051311,0.493028443948689,0,0,66
"67",2021-01-22,28,27,1,"Arizona","Vegas",1,0,2,1,2,1,"5","2","135","-155",150,-165,1.5,-1.5,-175,155,5.5,-110,-110,5.5,-115,-105,0,1,67,-80,1,0.4,0.622641509433962,0.391143911439114,0.608856088560886,0,0,67
"68",2021-01-22,30,29,1,"Anaheim","Colorado",0,1,1,0,1,1,"2","3","184","-220",163,-183,1.5,-1.5,-165,145,5.5,-110,-110,5.5,-105,-115,0,1,68,-80,0,0.380228136882129,0.646643109540636,0.370278297504874,0.629721702495126,0,1,68
"69",2021-01-23,34,33,1,"Vancouver","Montreal",0,1,0,1,2,3,"2","5","130","-150",125,-135,1.5,-1.5,-190,170,6.5,-110,-110,6,100,-120,0,1,69,-79,1,0.444444444444444,0.574468085106383,0.436194895591647,0.563805104408353,0,0,69
"70",2021-01-23,36,35,1,"Boston","Philadelphia",1,0,2,1,3,0,"6","1","-160","140",-135,125,-1.5,1.5,175,-200,5.5,-110,-110,5.5,100,-120,0,1,70,-79,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,70
"71",2021-01-23,38,37,1,"Columbus","TampaBay",3,2,0,0,2,0,"5","2","148","-170",150,-165,1.5,-1.5,-175,155,5.5,-110,-110,5.5,-115,-105,0,1,71,-79,1,0.4,0.622641509433962,0.391143911439114,0.608856088560886,0,0,71
"72",2021-01-23,40,39,1,"St.Louis","LosAngeles",1,0,2,2,1,0,"4","2","-205","172",-190,170,-1.5,1.5,150,-170,5.5,-110,-110,5.5,-105,-115,0,1,72,-79,1,0.655172413793103,0.37037037037037,0.638854296388543,0.361145703611457,0,0,72
"73",2021-01-23,42,41,1,"Winnipeg","Ottawa",1,0,1,3,4,0,"6","3","-135","115",-154,139,-1.5,1.5,155,-175,6,-110,-110,6,-120,100,0,1,73,-79,1,0.606299212598425,0.418410041841004,0.591679259235444,0.408320740764556,0,0,73
"74",2021-01-24,44,43,1,"Chicago","Detroit",2,0,1,1,3,1,"6","2","-130","110",-130,120,-1.5,1.5,175,-200,6,-110,-110,6,-120,100,0,1,74,-78,1,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0,0,74
"75",2021-01-24,46,45,1,"Calgary","Toronto",0,1,1,1,1,1,"2","3","-115","-105",105,-115,1.5,-1.5,-250,220,6.5,-110,-110,6,110,-130,0,1,75,-78,1,0.48780487804878,0.534883720930233,0.476982806433722,0.523017193566278,0,0,75
"76",2021-01-24,48,47,1,"Arizona","Vegas",0,0,0,0,0,1,"0","1","148","-170",155,-170,1.5,-1.5,-170,150,5.5,-110,-110,5.5,-110,-110,0,1,76,-78,1,0.392156862745098,0.62962962962963,0.383795309168443,0.616204690831556,0,0,76
"77",2021-01-24,50,49,1,"Washington","Buffalo",1,0,1,2,1,1,"3","4","102","-122",110,-120,1.5,-1.5,-230,200,5.5,-110,-110,6,-125,105,0,1,77,-78,1,0.476190476190476,0.545454545454545,0.466101694915254,0.533898305084746,0,0,77
"78",2021-01-24,52,51,1,"Pittsburgh","NYRangers",0,1,1,1,2,0,"3","2","-133","113",-135,125,-1.5,1.5,180,-205,6.5,-110,-110,6.5,100,-120,0,1,78,-78,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,78
"79",2021-01-24,54,53,1,"NewJersey","NYIslanders",2,0,0,0,0,0,"2","0","115","-135",145,-160,1.5,-1.5,-180,160,5.5,-110,-110,5.5,-130,110,0,1,79,-78,1,0.408163265306122,0.615384615384615,0.398773006134969,0.601226993865031,0,0,79
"80",2021-01-24,56,55,0,"St.Louis","LosAngeles",1,2,0,3,2,1,"3","6","-200","170",-200,180,-1.5,1.5,135,-155,5.5,-110,-110,5.5,-105,-115,0,1,80,-78,0,0.666666666666667,0.357142857142857,0.651162790697674,0.348837209302326,1,1,80
"81",2021-01-24,58,57,1,"Anaheim","Colorado",1,0,1,0,1,1,"3","1","172","-205",170,-190,1.5,-1.5,-160,140,5.5,-110,-110,5.5,-115,-105,0,1,81,-78,1,0.37037037037037,0.655172413793103,0.361145703611457,0.638854296388543,0,0,81
"82",2021-01-24,60,59,1,"Dallas","Nashville",1,0,1,1,1,1,"3","2","-110","-110",-110,100,-1.5,1.5,230,-260,5.5,-110,-110,5.5,-115,-105,0,1,82,-78,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,82
"83",2021-01-24,62,61,1,"Minnesota","SanJose",1,1,1,2,1,2,"3","5","-155","135",-140,130,-1.5,1.5,170,-190,5.5,-110,-110,5.5,-105,-115,0,1,83,-78,1,0.583333333333333,0.434782608695652,0.572953736654804,0.427046263345196,0,0,83
"84",2021-01-24,64,63,0,"Winnipeg","Edmonton",1,0,0,2,2,2,"3","4","-110","-110",123,-133,1.5,-1.5,-220,195,6.5,-110,-110,6.5,-110,-110,0,1,84,-78,1,0.448430493273543,0.570815450643777,0.439962990237731,0.560037009762269,1,0,84
"85",2021-01-25,66,65,1,"Vancouver","Ottawa",2,0,2,1,3,0,"7","1","-150","130",-139,129,-1.5,1.5,175,-200,6,-110,-110,6.5,-115,-105,0,1,85,-77,1,0.581589958158996,0.436681222707424,0.57115429473722,0.42884570526278,0,0,85
"86",2021-01-26,4,3,1,"Columbus","Florida",2,1,0,1,1,1,"3","4","-127","107",-112,102,-1.5,1.5,205,-235,5.5,-110,-110,5.5,-115,-105,0,1,86,-76,1,0.528301886792453,0.495049504950495,0.516246805403432,0.483753194596568,0,0,86
"87",2021-01-26,6,5,1,"NewJersey","Philadelphia",0,1,2,1,1,3,"3","5","135","-155",132,-145,1.5,-1.5,-195,175,5.5,-110,-110,5.5,105,-125,0,1,87,-76,1,0.431034482758621,0.591836734693878,0.421396628826969,0.578603371173031,0,0,87
"88",2021-01-26,8,7,1,"Boston","Pittsburgh",1,0,1,0,0,2,"3","2","-137","117",-125,115,-1.5,1.5,195,-220,6,-110,-110,5.5,100,-120,0,1,88,-76,1,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,0,88
"89",2021-01-26,10,9,1,"Washington","NYIslanders",1,1,1,1,1,0,"3","2","140","-160",114,-124,1.5,-1.5,-220,195,5.5,-110,-110,5.5,-135,115,0,1,89,-76,1,0.467289719626168,0.553571428571429,0.457740722576426,0.542259277423574,0,0,89
"90",2021-01-26,12,11,1,"Buffalo","NYRangers",1,2,2,0,0,0,"3","2","-115","-105",-105,-105,-1.5,1.5,235,-265,6.5,-110,-110,6,-105,-115,0,1,90,-76,1,0.51219512195122,0.51219512195122,0.5,0.5,0,0,90
"91",2021-01-26,14,13,1,"Nashville","Chicago",0,1,1,1,1,0,"3","2","-170","148",-174,157,-1.5,1.5,140,-160,5,-110,-110,6,100,-120,0,1,91,-76,1,0.635036496350365,0.389105058365759,0.62006711223273,0.37993288776727,0,0,91
"92",2021-01-26,16,15,1,"Winnipeg","Edmonton",2,3,0,0,4,1,"6","4","-110","-110",103,-113,1.5,-1.5,-240,210,6.5,-110,-110,6.5,-125,105,0,1,92,-76,1,0.492610837438424,0.530516431924883,0.481475621058342,0.518524378941658,0,0,92
"93",2021-01-26,18,17,1,"Minnesota","LosAngeles",0,0,0,1,1,1,"1","2","-155","135",-165,150,-1.5,1.5,150,-170,5.5,-110,-110,5.5,-115,-105,0,1,93,-76,1,0.622641509433962,0.4,0.608856088560886,0.391143911439114,0,0,93
"94",2021-01-26,20,19,1,"Dallas","Detroit",0,1,1,0,0,0,"2","1","-210","176",-210,190,-1.5,1.5,130,-150,5.5,-110,-110,5.5,-145,125,0,1,94,-76,1,0.67741935483871,0.344827586206897,0.662676822633297,0.337323177366703,0,0,94
"95",2021-01-26,22,21,1,"Arizona","Anaheim",0,1,0,0,0,0,"0","1","-133","113",-125,115,-1.5,1.5,195,-220,5.5,-110,-110,5.5,-135,115,0,1,95,-76,1,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,0,95
"96",2021-01-26,24,23,1,"Calgary","Toronto",0,2,2,1,1,1,"3","4","-108","-112",102,-112,1.5,-1.5,-260,230,6.5,-110,-110,6,-110,-110,0,1,96,-76,1,0.495049504950495,0.528301886792453,0.483753194596568,0.516246805403432,0,0,96
"97",2021-01-26,26,25,1,"Colorado","SanJose",3,1,4,1,0,1,"7","3","-208","174",-220,200,-1.5,1.5,105,-125,6,-110,-110,6,-110,-110,0,1,97,-76,1,0.6875,0.333333333333333,0.673469387755102,0.326530612244898,0,0,97
"98",2021-01-26,28,27,1,"Vegas","St.Louis",1,3,1,1,2,0,"4","5","-142","122",-145,132,-1.5,1.5,170,-190,6,-110,-110,6,-130,110,0,1,98,-76,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,98
