"","Date","Rot Home Team","Rot Away Team","Back2Back Home","HomeTeam","AwayTeam","1st Home Team Goals","1st Away Team Goals","2nd Home Team Goals","2nd Away Team Goals","3rd Home Team Goals","3rd Away Team Goals","FinalHome","FinalAway","Open Home Team","Open Away Team","CloseHomeTeam","CloseAwayTeam","Puck Line Home Team","Puck Line Away Team","...12","...33","Open OU","...14","...35","Close OU","...16","...37","DeadlineInd","Year","Game ID","DeadlineDays","Back2Back Away","BoundaryProbHome","BoundaryProbAway","BoundaryProbHome2","BoundaryProbAway2","Back2BackHome","Back2BackAway","ID"
"276",2021-11-21,66,65,1,"Seattle","Washington",1,1,3,0,1,1,5,2,110,-130,104,-114,1.5,-1.5,"-250","220",5.5,100,-120,5.5,100,-120,0,0,276,-120,0,0.490196078431373,0.532710280373832,0.479218917950555,0.520781082049445,0,1,276
"277",2021-11-21,68,67,0,"LosAngeles","Arizona",0,0,1,0,0,1,1,2,-220,180,-240,210,-1.5,1.5,"105","-125",5.5,-120,100,5.5,-125,105,0,0,277,-120,0,0.705882352941177,0.32258064516129,0.686346863468635,0.313653136531365,1,1,277
"278",2021-11-22,2,1,0,"Buffalo","Columbus",2,2,2,3,0,2,4,7,-105,-115,112,-122,1.5,-1.5,"-230","200",5.5,-105,-115,5.5,105,-125,0,0,278,-119,1,0.471698113207547,0.54954954954955,0.461884154460719,0.538115845539281,1,0,278
"279",2021-11-22,4,3,1,"St.Louis","Vegas",3,2,1,0,1,0,5,2,-120,100,-145,132,-1.5,1.5,"170","-190",5.5,-105,-115,5.5,105,-125,0,0,279,-119,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,279
"280",2021-11-22,6,5,1,"Nashville","Anaheim",1,0,1,1,1,1,3,2,-135,115,-135,125,-1.5,1.5,"180","-205",5.5,-115,-105,5.5,-125,105,0,0,280,-119,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,280
"281",2021-11-22,8,7,1,"Colorado","Ottawa",2,2,1,1,4,2,7,5,-355,285,-310,270,-1.5,1.5,"-130","110",6,100,-120,6,-115,-105,0,0,281,-119,1,0.75609756097561,0.27027027027027,0.736673089274245,0.263326910725755,0,0,281
"282",2021-11-22,10,9,1,"Winnipeg","Pittsburgh",1,0,0,1,0,2,1,3,-115,-105,-113,103,-1.5,1.5,"215","-245",5.5,-105,-115,5.5,-115,-105,0,0,282,-119,1,0.530516431924883,0.492610837438424,0.518524378941658,0.481475621058342,0,0,282
"283",2021-11-22,12,11,1,"SanJose","Carolina",0,0,0,1,1,0,2,1,110,-130,135,-150,1.5,-1.5,"-185","165",5.5,100,-120,5.5,110,-130,0,0,283,-119,1,0.425531914893617,0.6,0.4149377593361,0.5850622406639,0,0,283
"284",2021-11-23,14,13,1,"TampaBay","Philadelphia",1,0,2,0,1,0,4,0,-140,120,-170,155,-1.5,1.5,"140","-160",5.5,-110,-110,5.5,-115,-105,0,0,284,-118,1,0.62962962962963,0.392156862745098,0.616204690831556,0.383795309168443,0,0,284
"285",2021-11-23,16,15,1,"Dallas","Edmonton",2,0,1,1,1,0,4,1,-115,-105,-110,100,-1.5,1.5,"210","-240",5.5,100,-120,6,-105,-115,0,0,285,-118,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,285
"286",2021-11-23,18,17,1,"Calgary","Chicago",2,1,0,1,3,0,5,2,-185,155,-215,195,-1.5,1.5,"115","-135",5.5,-105,-115,5.5,-125,105,0,0,286,-118,1,0.682539682539683,0.338983050847458,0.668159072952331,0.331840927047669,0,0,286
"287",2021-11-24,20,19,1,"Washington","Montreal",3,1,1,1,2,1,6,3,-195,165,-190,170,-1.5,1.5,"125","-145",6,-110,-110,6,-120,100,0,0,287,-117,1,0.655172413793103,0.37037037037037,0.638854296388543,0.361145703611457,0,0,287
"288",2021-11-24,22,21,1,"Florida","Philadelphia",0,1,0,0,1,0,2,1,-170,145,-230,205,-1.5,1.5,"105","-125",6.5,-120,100,6,105,-125,0,0,288,-117,0,0.696969696969697,0.327868852459016,0.68007755695589,0.31992244304411,0,1,288
"289",2021-11-24,24,23,1,"Columbus","Winnipeg",1,0,0,0,2,0,3,0,100,-120,120,-130,1.5,-1.5,"-220","195",5.5,-105,-115,5.5,-105,-115,0,0,289,-117,1,0.454545454545455,0.565217391304348,0.445736434108527,0.554263565891473,0,0,289
"290",2021-11-24,26,25,1,"Buffalo","Boston",1,4,0,0,0,1,1,5,175,-210,220,-250,1.5,-1.5,"-120","100",5.5,-110,-110,5.5,100,-120,0,0,290,-117,1,0.3125,0.714285714285714,0.304347826086956,0.695652173913043,0,0,290
"291",2021-11-24,28,27,1,"Pittsburgh","Vancouver",0,0,3,0,1,1,4,1,-180,150,-205,185,-1.5,1.5,"120","-140",5.5,100,-120,5.5,100,-120,0,0,291,-117,1,0.672131147540984,0.350877192982456,0.657014337925218,0.342985662074782,0,0,291
"292",2021-11-24,30,29,1,"NewJersey","Minnesota",0,2,0,0,2,0,2,3,115,-135,105,-115,1.5,-1.5,"-230","200",5.5,100,-120,6,-105,-115,0,0,292,-117,1,0.48780487804878,0.534883720930233,0.476982806433722,0.523017193566278,0,0,292
"293",2021-11-24,32,31,1,"Detroit","St.Louis",1,1,1,0,2,1,4,2,125,-145,115,-125,1.5,-1.5,"-220","195",5.5,-110,-110,6,-115,-105,0,0,293,-117,1,0.465116279069767,0.555555555555556,0.455696202531646,0.544303797468354,0,0,293
"294",2021-11-24,34,33,1,"NYIslanders","NYRangers",0,0,0,2,1,2,1,4,-120,100,115,-125,1.5,-1.5,"-215","190",5.5,-110,-110,5.5,-120,100,0,0,294,-117,1,0.465116279069767,0.555555555555556,0.455696202531646,0.544303797468354,0,0,294
"295",2021-11-24,36,35,1,"Nashville","Vegas",0,1,0,2,2,2,2,5,-115,-105,-115,105,-1.5,1.5,"195","-220",5.5,-105,-115,5.5,-115,-105,0,0,295,-117,1,0.534883720930233,0.48780487804878,0.523017193566278,0.476982806433722,0,0,295
"296",2021-11-24,38,37,1,"Colorado","Anaheim",1,1,2,0,2,1,5,2,-245,195,-220,200,-1.5,1.5,"100","-120",5.5,100,-120,5.5,100,-120,0,0,296,-117,1,0.6875,0.333333333333333,0.673469387755102,0.326530612244898,0,0,296
"297",2021-11-24,40,39,1,"Arizona","Edmonton",1,1,0,1,2,3,3,5,180,-220,185,-205,1.5,-1.5,"-150","130",6,-110,-110,6,-110,-110,0,0,297,-117,0,0.350877192982456,0.672131147540984,0.342985662074782,0.657014337925218,0,1,297
"298",2021-11-24,42,41,1,"LosAngeles","Toronto",0,1,1,4,1,1,2,6,130,-150,150,-165,1.5,-1.5,"-175","155",5.5,-110,-110,5.5,-125,105,0,0,298,-117,1,0.4,0.622641509433962,0.391143911439114,0.608856088560886,0,0,298
"299",2021-11-24,44,43,1,"Seattle","Carolina",0,1,1,0,1,0,2,1,140,-165,130,-140,1.5,-1.5,"-205","180",6,-115,-105,5.5,-110,-110,0,0,299,-117,1,0.434782608695652,0.583333333333333,0.427046263345196,0.572953736654804,0,0,299
"300",2021-11-24,46,45,1,"SanJose","Ottawa",1,1,2,2,3,0,6,3,-170,145,-170,155,-1.5,1.5,"135","-155",6,-120,100,5.5,105,-125,0,0,300,-117,1,0.62962962962963,0.392156862745098,0.616204690831556,0.383795309168443,0,0,300
"301",2021-11-26,48,47,1,"Chicago","St.Louis",0,2,1,0,1,0,3,2,-105,-115,134,-148,1.5,-1.5,"-190","170",5.5,-110,-110,5.5,115,-135,0,0,301,-115,1,0.427350427350427,0.596774193548387,0.417283618252793,0.582716381747207,0,0,301
"302",2021-11-26,50,49,1,"Minnesota","Winnipeg",2,0,3,0,2,1,7,1,-135,115,-126,116,-1.5,1.5,"180","-205",6,-115,-105,6,-120,100,0,0,302,-115,1,0.557522123893805,0.462962962962963,0.546330496226112,0.453669503773888,0,0,302
"303",2021-11-26,52,51,1,"Boston","NYRangers",1,1,1,1,0,3,2,5,-145,125,-160,145,-1.5,1.5,"155","-175",6,100,-120,5.5,-110,-110,0,0,303,-115,1,0.615384615384615,0.408163265306122,0.601226993865031,0.398773006134969,0,0,303
"304",2021-11-26,54,53,1,"Philadelphia","Carolina",2,1,1,4,0,1,3,6,115,-135,124,-134,1.5,-1.5,"-200","175",6,-110,-110,6,-120,100,0,0,304,-115,1,0.446428571428571,0.572649572649573,0.438070989965553,0.561929010034447,0,0,304
"305",2021-11-26,56,55,1,"Anaheim","Ottawa",1,0,2,0,1,0,4,0,-180,150,-168,153,-1.5,1.5,"140","-160",5.5,-105,-115,5.5,-105,-115,0,0,305,-115,1,0.626865671641791,0.395256916996047,0.613297933741198,0.386702066258802,0,0,305
"306",2021-11-26,58,57,1,"Washington","Florida",0,1,3,1,1,1,4,3,-125,105,-110,100,-1.5,1.5,"195","-220",6,-110,-110,6,-115,-105,0,0,306,-115,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,306
"307",2021-11-26,60,59,1,"Nashville","NewJersey",1,0,1,0,2,2,4,2,-170,145,-132,122,-1.5,1.5,"170","-190",6,-120,100,5.5,105,-125,0,0,307,-115,1,0.568965517241379,0.45045045045045,0.558128904464422,0.441871095535578,0,0,307
"308",2021-11-26,62,61,1,"TampaBay","Seattle",1,0,1,0,1,0,3,0,-200,170,-182,162,-1.5,1.5,"135","-155",6,100,-120,5.5,-145,125,0,0,308,-115,1,0.645390070921986,0.381679389312977,0.628380159190343,0.371619840809657,0,0,308
"309",2021-11-26,64,63,1,"Columbus","Vancouver",1,1,1,1,2,0,4,2,-125,105,-136,126,-1.5,1.5,"175","-200",5.5,100,-120,5.5,105,-125,0,0,309,-115,1,0.576271186440678,0.442477876106195,0.565665488810365,0.434334511189635,0,0,309
"310",2021-11-26,66,65,1,"Buffalo","Montreal",1,1,2,0,1,0,4,1,-110,-110,105,-115,1.5,-1.5,"-250","220",5.5,100,-120,6,-110,-110,0,0,310,-115,1,0.48780487804878,0.534883720930233,0.476982806433722,0.523017193566278,0,0,310
"311",2021-11-26,68,67,1,"Dallas","Colorado",2,0,1,0,0,1,3,1,120,-140,116,-126,1.5,-1.5,"-210","185",6,-115,-105,5.5,-105,-115,0,0,311,-115,1,0.462962962962963,0.557522123893805,0.453669503773888,0.546330496226112,0,0,311
"312",2021-11-26,70,69,1,"NYIslanders","Pittsburgh",0,0,0,1,0,0,0,1,135,-160,137,-152,1.5,-1.5,"-180","160",5.5,-120,100,5.5,-120,100,0,0,312,-115,1,0.421940928270042,0.603174603174603,0.411603292826343,0.588396707173657,0,0,312
"313",2021-11-26,72,71,1,"SanJose","Toronto",1,2,0,2,0,0,1,4,135,-160,131,-142,1.5,-1.5,"-185","165",6,-110,-110,6,-110,-110,0,0,313,-115,1,0.432900432900433,0.586776859504132,0.4245465071401,0.5754534928599,0,0,313
"314",2021-11-27,2,1,0,"Florida","Seattle",1,2,0,0,0,2,1,4,-200,170,-210,175,-1.5,1.5,"110","-130",6,-105,-115,6,-115,-105,0,0,314,-114,0,0.67741935483871,0.363636363636364,0.650704225352113,0.349295774647887,1,1,314
"315",2021-11-27,4,3,1,"Vegas","Edmonton",0,2,1,1,1,0,2,3,-120,100,-140,120,-1.5,1.5,"170","-200",6,100,-120,6.5,-115,-105,0,0,315,-114,1,0.583333333333333,0.454545454545455,0.562043795620438,0.437956204379562,0,0,315
"316",2021-11-27,6,5,1,"Detroit","Buffalo",0,0,2,1,0,1,3,2,-175,155,-192,167,-1.5,1.5,"130","-150",6,-120,100,5.5,100,-120,0,0,316,-114,0,0.657534246575342,0.374531835205993,0.63710479220521,0.36289520779479,0,1,316
"317",2021-11-27,8,7,1,"LosAngeles","Ottawa",1,1,2,1,1,0,4,2,-225,185,-192,167,-1.5,1.5,"125","-145",5.5,-105,-115,5.5,105,-125,0,0,317,-114,0,0.657534246575342,0.374531835205993,0.63710479220521,0.36289520779479,0,1,317
"318",2021-11-27,10,9,0,"Pittsburgh","Montreal",0,0,0,1,3,5,3,6,-200,170,-230,190,-1.5,1.5,"110","-130",5.5,100,-120,5.5,105,-125,0,0,318,-114,0,0.696969696969697,0.344827586206897,0.66900702106319,0.33099297893681,1,1,318
"319",2021-11-27,12,11,0,"St.Louis","Columbus",0,1,3,0,3,2,6,3,-165,145,-175,155,-1.5,1.5,"135","-155",6,-120,100,6,105,-125,0,0,319,-114,0,0.636363636363636,0.392156862745098,0.618717504332756,0.381282495667244,1,1,319
"320",2021-11-27,14,13,1,"Arizona","Dallas",1,2,1,1,0,0,2,3,170,-200,160,-180,1.5,-1.5,"-160","140",5.5,-120,100,5.5,-120,100,0,0,320,-114,0,0.384615384615385,0.642857142857143,0.374331550802139,0.625668449197861,0,1,320
"321",2021-11-27,16,15,0,"Colorado","Nashville",2,0,1,1,3,1,6,2,-210,175,-210,175,-1.5,1.5,"115","-135",6,100,-120,6,100,-120,0,0,321,-114,0,0.67741935483871,0.363636363636364,0.650704225352113,0.349295774647887,1,1,321
"322",2021-11-27,18,17,1,"Calgary","Winnipeg",2,1,0,1,0,2,2,4,-165,145,-185,165,-1.5,1.5,"135","-155",5.5,100,-120,5.5,-115,-105,0,0,322,-114,0,0.649122807017544,0.377358490566038,0.63237665269268,0.36762334730732,0,1,322
"323",2021-11-28,20,19,1,"Carolina","Washington",0,0,0,2,2,2,2,4,-155,135,-155,135,-1.5,1.5,"160","-180",5.5,100,-120,5.5,100,-120,0,0,323,-113,1,0.607843137254902,0.425531914893617,0.588211546225272,0.411788453774728,0,0,323
"324",2021-11-28,22,21,1,"Minnesota","TampaBay",2,1,0,1,2,0,4,2,-110,-110,-115,-105,-1.5,1.5,"215","-260",5.5,-115,-105,5.5,-115,-105,0,0,324,-113,1,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,0,324
"325",2021-11-28,26,25,1,"Chicago","SanJose",0,0,0,1,0,1,0,2,-120,100,-125,105,-1.5,1.5,"190","-230",5.5,-105,-115,5.5,-105,-115,0,0,325,-113,1,0.555555555555556,0.48780487804878,0.532467532467533,0.467532467532468,0,0,325
"326",2021-11-28,28,27,1,"NewJersey","Philadelphia",1,1,1,0,3,1,5,2,-140,120,-135,115,-1.5,1.5,"175","-210",5.5,100,-120,6,-120,100,0,0,326,-113,1,0.574468085106383,0.465116279069767,0.552594002855783,0.447405997144217,0,0,326
"327",2021-11-28,30,29,1,"Boston","Vancouver",1,1,0,1,2,0,3,2,-235,195,-290,235,-1.5,1.5,"-115","-105",5.5,-105,-115,5.5,105,-125,0,0,327,-113,1,0.743589743589744,0.298507462686567,0.713551230260742,0.286448769739258,0,0,327
"328",2021-11-28,32,31,1,"Anaheim","Toronto",0,0,0,2,1,3,1,5,140,-160,160,-180,1.5,-1.5,"-165","145",5.5,-110,-110,5.5,-120,100,0,0,328,-113,1,0.384615384615385,0.642857142857143,0.374331550802139,0.625668449197861,0,0,328
"329",2021-11-29,34,33,1,"Buffalo","Seattle",0,3,2,2,2,2,4,7,125,-145,124,-134,1.5,-1.5,"-220","195",5.5,100,-120,5.5,-130,110,0,0,329,-112,1,0.446428571428571,0.572649572649573,0.438070989965553,0.561929010034447,0,0,329
"330",2021-11-29,36,35,1,"Winnipeg","Arizona",0,0,0,1,0,0,0,1,-305,245,-300,260,-1.5,1.5,"-125","105",6,-120,100,5.5,100,-120,0,0,330,-112,1,0.75,0.277777777777778,0.72972972972973,0.27027027027027,0,0,330
"331",2021-11-29,38,37,1,"Montreal","Vancouver",1,1,0,1,0,0,1,2,-125,105,-120,110,-1.5,1.5,"195","-220",6,-120,100,5.5,100,-120,0,0,331,-112,0,0.545454545454545,0.476190476190476,0.533898305084746,0.466101694915254,0,1,331
"332",2021-11-29,40,39,1,"Calgary","Pittsburgh",0,0,1,0,0,1,2,1,-145,125,-140,130,-1.5,1.5,"170","-190",5.5,105,-125,5.5,-125,105,0,0,332,-112,1,0.583333333333333,0.434782608695652,0.572953736654804,0.427046263345196,0,0,332
"333",2021-11-30,42,41,1,"Florida","Washington",1,2,0,2,4,0,5,4,-135,115,-130,120,-1.5,1.5,"175","-200",6,-110,-110,6,-110,-110,0,0,333,-111,1,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0,0,333
"334",2021-11-30,44,43,1,"Boston","Detroit",0,0,0,1,1,1,1,2,-255,205,-210,190,-1.5,1.5,"110","-130",5.5,-110,-110,5.5,-120,100,0,0,334,-111,1,0.67741935483871,0.344827586206897,0.662676822633297,0.337323177366703,0,0,334
"335",2021-11-30,48,47,1,"NewJersey","SanJose",0,1,0,3,2,1,2,5,-120,100,-145,132,-1.5,1.5,"165","-185",5.5,-110,-110,5.5,105,-125,0,0,335,-111,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,335
"336",2021-11-30,50,49,1,"Nashville","Columbus",3,0,2,0,1,0,6,0,-145,125,-150,135,-1.5,1.5,"160","-180",5.5,-105,-115,5.5,-115,-105,0,0,336,-111,1,0.6,0.425531914893617,0.5850622406639,0.4149377593361,0,0,336
"337",2021-11-30,52,51,1,"St.Louis","TampaBay",0,3,2,0,1,0,4,3,-110,-110,-152,137,-1.5,1.5,"175","-200",5.5,-105,-115,5.5,100,-120,0,0,337,-111,1,0.603174603174603,0.421940928270042,0.588396707173657,0.411603292826343,0,0,337
"338",2021-11-30,54,53,1,"Minnesota","Arizona",1,1,3,0,1,1,5,2,-350,280,-350,300,-1.5,1.5,"-140","120",6,-120,100,5.5,105,-125,0,0,338,-111,0,0.777777777777778,0.25,0.756756756756757,0.243243243243243,0,1,338
"339",2021-11-30,56,55,1,"Dallas","Carolina",1,0,1,0,2,1,4,1,-105,-115,-106,-104,-1.5,1.5,"235","-270",5.5,-120,100,5.5,-115,-105,0,0,339,-111,1,0.514563106796116,0.509803921568627,0.502322988292139,0.497677011707861,0,0,339
"340",2021-11-30,58,57,1,"LosAngeles","Anaheim",0,0,1,2,3,2,4,5,-130,110,-125,115,-1.5,1.5,"200","-230",5.5,-110,-110,5.5,-130,110,0,0,340,-111,1,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,0,340
"341",2021-12-01,60,59,1,"NYRangers","Philadelphia",2,0,1,1,1,0,4,1,-165,140,-180,160,-1.5,1.5,"135","-155",6,-115,-105,6,-120,100,0,0,341,-110,1,0.642857142857143,0.384615384615385,0.625668449197861,0.374331550802139,0,0,341
"342",2021-12-01,62,61,1,"Toronto","Colorado",3,1,2,1,3,1,8,3,-125,105,-134,124,-1.5,1.5,"180","-205",6,-120,100,6,-115,-105,0,0,342,-110,1,0.572649572649573,0.446428571428571,0.561929010034447,0.438070989965553,0,0,342
"343",2021-12-01,64,63,0,"Detroit","Seattle",0,0,2,2,1,1,4,3,-130,110,-108,-102,-1.5,1.5,"230","-260",5.5,100,-120,5.5,-125,105,0,0,343,-110,1,0.519230769230769,0.504950495049505,0.506971556051311,0.493028443948689,1,0,343
"344",2021-12-01,66,65,1,"Ottawa","Vancouver",1,1,0,2,1,3,2,6,100,-120,110,-120,1.5,-1.5,"-230","200",5.5,-110,-110,5.5,-105,-115,0,0,344,-110,1,0.476190476190476,0.545454545454545,0.466101694915254,0.533898305084746,0,0,344
"345",2021-12-01,68,67,0,"Anaheim","Vegas",0,0,4,2,2,3,6,5,125,-145,144,-159,1.5,-1.5,"-180","160",5.5,-110,-110,5.5,100,-120,0,0,345,-110,1,0.409836065573771,0.613899613899614,0.400333869172746,0.599666130827254,1,0,345
"346",2021-12-01,70,69,1,"Edmonton","Pittsburgh",2,1,0,1,3,0,5,2,-135,115,-130,120,-1.5,1.5,"185","-210",6,-110,-110,6,100,-120,0,0,346,-110,1,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0,0,346
"347",2021-12-02,2,1,1,"TampaBay","St.Louis",1,0,0,1,3,1,4,2,-140,120,-140,120,-1.5,1.5,"170","-195",5.5,-110,-110,5.5,-110,-110,0,0,347,-109,1,0.583333333333333,0.454545454545455,0.562043795620438,0.437956204379562,0,0,347
"348",2021-12-02,4,3,1,"Carolina","Ottawa",0,1,0,0,2,2,2,3,-290,256,-300,237,-1.5,1.5,"-120","100",6,-110,-110,6,-110,-110,0,0,348,-109,0,0.75,0.29673590504451,0.716513111268604,0.283486888731396,0,1,348
"349",2021-12-02,6,5,1,"Washington","Chicago",0,1,2,1,1,1,3,4,-200,170,-200,170,-1.5,1.5,"115","-135",6.5,-115,-105,6,-110,-110,0,0,349,-109,1,0.666666666666667,0.37037037037037,0.642857142857143,0.357142857142857,0,0,349
"350",2021-12-02,8,7,1,"Montreal","Colorado",0,0,1,2,0,2,1,4,143,-158,135,-160,1.5,-1.5,"-155","135",6,100,-120,6.5,-120,100,0,0,350,-109,0,0.425531914893617,0.615384615384615,0.408805031446541,0.591194968553459,0,1,350
"351",2021-12-02,10,9,1,"Florida","Buffalo",0,3,3,1,4,0,7,4,-290,235,-285,225,-1.5,1.5,"-120","100",6,-105,-115,6,-110,-110,0,0,351,-109,1,0.74025974025974,0.307692307692308,0.706387035271687,0.293612964728313,0,0,351
"352",2021-12-02,12,11,1,"NYIslanders","SanJose",1,1,0,0,0,0,1,2,-116,105,-115,-105,-1.5,1.5,"175","-210",5.5,-115,105,5.5,-115,-105,0,0,352,-109,1,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,0,352
"353",2021-12-02,14,13,1,"Minnesota","NewJersey",2,0,2,2,1,0,5,2,-195,165,-180,150,-1.5,1.5,"145","-165",6,-110,-110,6,-120,100,0,0,353,-109,1,0.642857142857143,0.4,0.616438356164384,0.383561643835616,0,0,353
"354",2021-12-02,16,15,1,"Nashville","Boston",0,1,0,1,0,0,0,2,100,-120,100,-120,1.5,-1.5,"-225","185",5.5,-110,-110,5.5,-110,-110,0,0,354,-109,1,0.5,0.545454545454545,0.478260869565217,0.521739130434783,0,0,354
"355",2021-12-02,18,17,1,"Dallas","Columbus",1,1,2,1,0,0,3,2,-170,145,-170,145,-1.5,1.5,"145","-165",5.5,-120,100,5.5,-125,105,0,0,355,-109,1,0.62962962962963,0.408163265306122,0.606700655498907,0.393299344501092,0,0,355
"356",2021-12-02,20,19,1,"LosAngeles","Calgary",1,2,1,1,0,0,2,3,115,-135,125,-145,1.5,-1.5,"-200","170",5.5,-115,-105,5.5,-130,110,0,0,356,-109,1,0.444444444444444,0.591836734693878,0.428884026258206,0.571115973741794,0,0,356
"357",2021-12-03,22,21,1,"NYRangers","SanJose",1,0,0,0,0,0,1,0,-180,150,-204,184,-1.5,1.5,"125","-145",5.5,100,-120,5.5,-115,-105,0,0,357,-108,0,0.671052631578947,0.352112676056338,0.655859445752581,0.344140554247419,0,1,357
"358",2021-12-03,24,23,1,"Winnipeg","NewJersey",3,2,3,2,2,0,8,4,-180,150,-188,168,-1.5,1.5,"120","-140",5.5,105,-125,6,-115,-105,0,0,358,-108,0,0.652777777777778,0.373134328358209,0.636290159628208,0.363709840371792,0,1,358
"359",2021-12-03,26,25,1,"Arizona","Vegas",1,2,0,4,0,1,1,7,165,-195,205,-230,1.5,-1.5,"-130","110",6,-105,-115,6,-110,-110,0,0,359,-108,1,0.327868852459016,0.696969696969697,0.31992244304411,0.68007755695589,0,0,359
"360",2021-12-03,28,27,1,"Seattle","Edmonton",2,1,2,1,0,1,4,3,110,-130,124,-134,1.5,-1.5,"-200","175",6,-105,-115,6,105,-125,0,0,360,-108,1,0.446428571428571,0.572649572649573,0.438070989965553,0.561929010034447,0,0,360
"361",2021-12-03,30,29,1,"Anaheim","Calgary",0,0,2,3,1,0,3,4,110,-130,110,-120,1.5,-1.5,"-215","190",5.5,-105,-115,5.5,-125,105,0,0,361,-108,0,0.476190476190476,0.545454545454545,0.466101694915254,0.533898305084746,0,1,361
"362",2021-12-04,32,31,1,"Florida","St.Louis",1,1,1,1,1,1,4,3,-145,125,-190,170,-1.5,1.5,"130","-150",6,-110,-110,6.5,-120,100,0,0,362,-107,1,0.655172413793103,0.37037037037037,0.638854296388543,0.361145703611457,0,0,362
"363",2021-12-04,34,33,1,"Minnesota","Toronto",1,0,2,3,0,0,4,3,-110,-110,-110,100,1.5,-1.5,"-230","200",6,-115,-105,6,-110,-110,0,0,363,-107,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,363
"364",2021-12-04,36,35,1,"Detroit","NYIslanders",2,1,1,1,0,1,4,3,100,-120,-105,-105,1.5,-1.5,"-280","240",5.5,-115,-105,5.5,-145,125,0,0,364,-107,1,0.51219512195122,0.51219512195122,0.5,0.5,0,0,364
"365",2021-12-04,38,37,1,"Boston","TampaBay",0,1,1,1,1,0,2,3,-115,-105,100,-110,-1.5,1.5,"240","-280",5.5,-110,-110,5.5,-140,120,0,0,365,-107,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0,0,365
"366",2021-12-04,40,39,1,"Nashville","Montreal",1,0,1,2,1,1,4,3,-170,145,-210,190,-1.5,1.5,"110","-130",6,-110,-110,5.5,-115,-105,0,0,366,-107,1,0.67741935483871,0.344827586206897,0.662676822633297,0.337323177366703,0,0,366
"367",2021-12-04,42,41,1,"Washington","Columbus",1,0,1,0,1,1,3,1,-200,170,-230,205,-1.5,1.5,"110","-130",6,-105,-115,6,-105,-115,0,0,367,-107,1,0.696969696969697,0.327868852459016,0.68007755695589,0.31992244304411,0,0,367
"368",2021-12-04,44,43,1,"Carolina","Buffalo",2,1,3,1,1,0,6,2,-300,240,-300,260,-1.5,1.5,"-125","105",6,-110,-110,6,-105,-115,0,0,368,-107,1,0.75,0.277777777777778,0.72972972972973,0.27027027027027,0,0,368
"369",2021-12-04,46,45,1,"Ottawa","Colorado",2,2,3,1,0,2,6,5,195,-245,190,-210,1.5,-1.5,"-130","110",6,-115,-105,6.5,-120,100,0,0,369,-107,1,0.344827586206897,0.67741935483871,0.337323177366703,0.662676822633297,0,0,369
"370",2021-12-04,48,47,0,"NYRangers","Chicago",0,1,2,0,1,1,3,2,-190,160,-165,150,-1.5,1.5,"145","-165",6,100,-120,6,-105,-115,0,0,370,-107,1,0.622641509433962,0.4,0.608856088560886,0.391143911439114,1,0,370
"371",2021-12-04,50,49,1,"Vancouver","Pittsburgh",0,0,1,3,0,1,1,4,125,-145,127,-137,1.5,-1.5,"-200","175",5.5,-110,-110,5.5,100,-120,0,0,371,-107,1,0.440528634361233,0.578059071729958,0.432489643971605,0.567510356028395,0,0,371
"372",2021-12-05,52,51,0,"Columbus","SanJose",1,1,2,2,3,1,6,4,-120,100,100,-110,1.5,-1.5,"-260","230",5.5,-110,-110,5.5,-115,-105,0,0,372,-106,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,1,0,372
"373",2021-12-05,54,53,1,"Philadelphia","TampaBay",0,2,0,3,1,2,1,7,115,-135,-110,100,1.5,-1.5,"-270","235",5.5,100,-120,6,-120,100,0,0,373,-106,0,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,1,373
"374",2021-12-05,56,55,1,"Winnipeg","Toronto",1,1,4,2,1,0,6,3,105,-125,-119,109,-1.5,1.5,"220","-250",5.5,-105,-115,6,-105,-115,0,0,374,-106,0,0.54337899543379,0.478468899521531,0.531761134036048,0.468238865963952,0,1,374
"375",2021-12-05,58,57,0,"NYIslanders","Chicago",0,1,1,0,1,1,2,3,-160,135,-150,135,-1.5,1.5,"175","-200",5.5,-115,-105,5.5,-130,110,0,0,375,-106,0,0.6,0.425531914893617,0.5850622406639,0.4149377593361,1,1,375
"376",2021-12-05,60,59,1,"Edmonton","LosAngeles",0,1,1,1,0,3,1,5,-190,160,-200,180,-1.5,1.5,"120","-140",6,-110,-110,6,-110,-110,0,0,376,-106,1,0.666666666666667,0.357142857142857,0.651162790697674,0.348837209302326,0,0,376
