"","Date","Rot Home Team","Rot Away Team","Back2Back Home","HomeTeam","AwayTeam","1st Home Team Goals","1st Away Team Goals","2nd Home Team Goals","2nd Away Team Goals","3rd Home Team Goals","3rd Away Team Goals","FinalHome","FinalAway","Open Home Team","Open Away Team","CloseHomeTeam","CloseAwayTeam","Puck Line Home Team","Puck Line Away Team","...12","...33","Open OU","...14","...35","Close OU","...16","...37","DeadlineInd","Year","Game ID","DeadlineDays","Back2Back Away","BoundaryProbHome","BoundaryProbAway","BoundaryProbHome2","BoundaryProbAway2","Back2BackHome","Back2BackAway","ID"
"60",2018-10-13,58,57,1,"Minnesota","Carolina",1,1,0,1,3,2,4,5,-160,140,-135,125,-1.5,1.5,195,-235,6,-115,-105,6,-110,-110,0,0,60,-135,1,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,0,60
"61",2018-10-13,60,59,1,"Washington","Toronto",1,0,1,2,0,2,2,4,-123,103,-110,100,-1.5,1.5,220,-270,7,-110,-110,6.5,110,-130,0,0,61,-135,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,61
"62",2018-10-13,62,61,1,"TampaBay","Columbus",3,0,1,2,4,0,8,2,-185,160,-170,155,-1.5,1.5,165,-185,6,-120,100,6,-105,-115,0,0,62,-135,1,0.62962962962963,0.392156862745098,0.616204690831556,0.383795309168443,0,0,62
"63",2018-10-13,64,63,1,"Montreal","Pittsburgh",0,2,3,1,0,0,4,3,146,-167,145,-160,1.5,-1.5,-200,170,6,-105,-115,6,110,-130,0,0,63,-135,1,0.408163265306122,0.615384615384615,0.398773006134969,0.601226993865031,0,0,63
"64",2018-10-13,66,65,1,"Florida","Vancouver",0,0,2,2,0,1,2,3,-200,170,-200,180,-1.5,1.5,140,-160,6.5,-115,-105,6.5,-115,-105,0,0,64,-135,1,0.666666666666667,0.357142857142857,0.651162790697674,0.348837209302326,0,0,64
"65",2018-10-13,68,67,1,"Boston","Detroit",1,0,3,0,4,2,8,2,-270,222,-240,210,-1.5,1.5,120,-140,6,-115,-105,6,-125,105,0,0,65,-135,1,0.705882352941177,0.32258064516129,0.686346863468635,0.313653136531365,0,0,65
"66",2018-10-13,70,69,1,"Dallas","Anaheim",0,2,4,1,1,0,5,3,-168,146,-165,150,-1.5,1.5,175,-205,5.5,-110,-110,5.5,-115,-105,0,0,66,-135,1,0.622641509433962,0.4,0.608856088560886,0.391143911439114,0,0,66
"67",2018-10-13,72,71,1,"Nashville","NYIslanders",3,0,0,2,2,0,5,2,-240,199,-220,200,-1.5,1.5,125,-145,6,-105,-115,6,-120,100,0,0,67,-135,1,0.6875,0.333333333333333,0.673469387755102,0.326530612244898,0,0,67
"68",2018-10-13,74,73,1,"Chicago","St.Louis",2,0,0,1,1,2,4,3,-107,-113,100,-110,1.5,-1.5,-300,240,6,-110,-110,6,100,-120,0,0,68,-135,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0,0,68
"69",2018-10-13,76,75,1,"Arizona","Buffalo",0,2,0,0,0,1,0,3,-125,105,-146,133,-1.5,1.5,185,-215,5.5,-110,-110,5.5,-115,-105,0,0,69,-135,1,0.59349593495935,0.429184549356223,0.580333685898529,0.419666314101471,0,0,69
"70",2018-10-13,78,77,1,"Colorado","Calgary",2,0,0,1,0,1,2,3,-130,110,-125,115,-1.5,1.5,200,-240,6,-110,-110,6.5,-110,-110,0,0,70,-135,1,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0,0,70
"71",2018-10-14,2,1,1,"NewJersey","SanJose",0,0,1,2,2,0,3,2,110,-130,100,-110,1.5,-1.5,-290,230,6,-110,-110,6,-125,105,0,0,71,-134,1,0.5,0.523809523809524,0.488372093023256,0.511627906976744,0,0,71
"72",2018-10-14,4,3,1,"Winnipeg","Carolina",0,0,0,0,3,1,3,1,-205,172,-170,155,-1.5,1.5,160,-180,6,100,-120,6.5,-110,-110,0,0,72,-134,0,0.62962962962963,0.392156862745098,0.616204690831556,0.383795309168443,0,1,72
"73",2018-10-14,6,5,0,"St.Louis","Anaheim",0,1,2,0,0,2,2,3,-148,128,-160,145,-1.5,1.5,185,-215,5.5,100,-120,5.5,-110,-110,0,0,73,-134,0,0.615384615384615,0.408163265306122,0.601226993865031,0.398773006134969,1,1,73
"74",2018-10-15,52,51,1,"Ottawa","Dallas",0,1,1,0,3,0,4,1,144,-165,155,-170,1.5,-1.5,-185,165,6,100,-120,6.5,-120,100,0,0,74,-133,1,0.392156862745098,0.62962962962963,0.383795309168443,0.616204690831556,0,0,74
"75",2018-10-15,54,53,1,"Montreal","Detroit",3,1,3,0,1,2,7,3,-155,135,-155,140,-1.5,1.5,180,-210,5,-110,-110,6,-120,100,0,0,75,-133,1,0.607843137254902,0.416666666666667,0.593301435406699,0.406698564593302,0,0,75
"76",2018-10-15,56,55,1,"Toronto","LosAngeles",2,0,1,1,1,0,4,1,-230,192,-170,155,-1.5,1.5,150,-170,6,100,-120,6,100,-120,0,0,76,-133,1,0.62962962962963,0.392156862745098,0.616204690831556,0.383795309168443,0,0,76
"77",2018-10-15,58,57,1,"Nashville","Minnesota",1,1,2,1,1,0,4,2,-180,155,-195,175,-1.5,1.5,145,-165,6,-110,-110,6,-120,100,0,0,77,-133,1,0.661016949152542,0.363636363636364,0.645112781954887,0.354887218045113,0,0,77
"78",2018-10-16,2,1,1,"NewJersey","Dallas",1,0,2,0,0,0,3,0,-130,110,-135,125,-1.5,1.5,200,-240,6,-110,-110,6,-105,-115,0,0,78,-132,0,0.574468085106383,0.444444444444444,0.563805104408353,0.436194895591647,0,1,78
"79",2018-10-16,4,3,1,"Philadelphia","Florida",0,1,5,2,0,2,6,5,-130,110,-110,100,-1.5,1.5,210,-260,6,-110,-110,6,100,-120,0,0,79,-132,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,79
"80",2018-10-16,6,5,1,"Pittsburgh","Vancouver",1,2,0,0,1,0,2,3,-230,190,-260,230,-1.5,1.5,125,-145,6.5,-110,-110,6.5,-115,-105,0,0,80,-132,1,0.722222222222222,0.303030303030303,0.704433497536946,0.295566502463054,0,0,80
"81",2018-10-16,8,7,1,"NYRangers","Colorado",1,0,1,2,0,0,3,2,105,-125,120,-130,1.5,-1.5,-235,195,6,-110,-110,6,-110,-110,0,0,81,-132,1,0.454545454545455,0.565217391304348,0.445736434108527,0.554263565891473,0,0,81
"82",2018-10-16,10,9,1,"TampaBay","Carolina",1,1,1,1,2,0,4,2,-180,160,-160,145,-1.5,1.5,175,-205,6,-110,-110,6.5,-110,-110,0,0,82,-132,1,0.615384615384615,0.408163265306122,0.601226993865031,0.398773006134969,0,0,82
"83",2018-10-16,12,11,1,"Winnipeg","Edmonton",3,1,1,0,0,3,4,5,-160,140,-195,175,-1.5,1.5,150,-170,6,-110,-110,6,-110,-110,0,0,83,-132,1,0.661016949152542,0.363636363636364,0.645112781954887,0.354887218045113,0,0,83
"84",2018-10-16,14,13,0,"Minnesota","Arizona",0,1,1,0,1,0,2,1,-160,140,-155,140,-1.5,1.5,180,-210,5.5,-110,-110,5.5,-110,-110,0,0,84,-132,1,0.607843137254902,0.416666666666667,0.593301435406699,0.406698564593302,1,0,84
"85",2018-10-16,16,15,1,"Vegas","Buffalo",1,0,1,0,2,1,4,1,-185,165,-205,185,-1.5,1.5,136,-156,6,-110,-110,5.5,-105,-115,0,0,85,-132,1,0.672131147540984,0.350877192982456,0.657014337925218,0.342985662074782,0,0,85
"86",2018-10-17,52,51,1,"Washington","NYRangers",1,1,2,1,0,1,4,3,-260,215,-240,210,-1.5,1.5,105,-125,6,-105,-115,6,-105,-115,0,0,86,-131,0,0.705882352941177,0.32258064516129,0.686346863468635,0.313653136531365,0,1,86
"87",2018-10-17,54,53,1,"Montreal","St.Louis",1,0,1,1,1,1,3,2,-115,-105,104,-114,1.5,-1.5,-315,250,5.5,-105,-115,5.5,-105,-115,0,0,87,-131,1,0.490196078431373,0.532710280373832,0.479218917950555,0.520781082049445,0,0,87
"88",2018-10-17,56,55,1,"Calgary","Boston",3,0,1,2,1,0,5,2,-110,-110,-110,100,-1.5,1.5,250,-315,6,-120,100,6,-115,-105,0,0,88,-131,1,0.523809523809524,0.5,0.511627906976744,0.488372093023256,0,0,88
"89",2018-10-17,58,57,1,"Anaheim","NYIslanders",1,0,1,0,2,1,4,1,-180,155,-145,132,-1.5,1.5,190,-230,6,-120,100,5.5,-110,-110,0,0,89,-131,1,0.591836734693878,0.431034482758621,0.578603371173031,0.421396628826969,0,0,89
"90",2018-10-18,2,1,1,"Toronto","Pittsburgh",0,1,0,0,0,2,0,3,-128,108,-140,130,-1.5,1.5,185,-215,6,-110,-110,6.5,110,-130,0,0,90,-130,1,0.583333333333333,0.434782608695652,0.572953736654804,0.427046263345196,0,0,90
"91",2018-10-18,4,3,1,"Columbus","Philadelphia",1,2,3,0,2,1,6,3,-138,118,-155,140,-1.5,1.5,185,-215,6,-110,-110,6,-110,-110,0,0,91,-130,1,0.607843137254902,0.416666666666667,0.593301435406699,0.406698564593302,0,0,91
"92",2018-10-18,6,5,1,"NewJersey","Colorado",1,0,1,2,1,3,3,5,-140,120,-130,120,-1.5,1.5,190,-230,6,-110,-110,6,-110,-110,0,0,92,-130,1,0.565217391304348,0.454545454545455,0.554263565891473,0.445736434108527,0,0,92
"93",2018-10-18,8,7,1,"TampaBay","Detroit",1,0,1,1,1,0,3,1,-300,245,-290,250,-1.5,1.5,-110,-110,6,-110,-110,6,100,-120,0,0,93,-130,1,0.743589743589744,0.285714285714286,0.722419928825623,0.277580071174377,0,0,93
"94",2018-10-18,10,9,1,"Winnipeg","Vancouver",1,0,0,1,3,0,4,1,-215,180,-265,235,-1.5,1.5,110,-130,6.5,-110,-110,6,-120,100,0,0,94,-130,1,0.726027397260274,0.298507462686567,0.708640989822391,0.291359010177609,0,0,94
"95",2018-10-18,12,11,1,"Chicago","Arizona",0,1,1,1,0,2,1,4,-143,123,-150,135,-1.5,1.5,185,-215,6,-110,-110,5.5,-105,-115,0,0,95,-130,1,0.6,0.425531914893617,0.5850622406639,0.4149377593361,0,0,95
"96",2018-10-18,14,13,1,"Edmonton","Boston",0,0,1,1,1,1,3,2,-113,-107,110,-120,1.5,-1.5,-265,215,6,-110,-110,6,-110,-110,0,0,96,-130,0,0.476190476190476,0.545454545454545,0.466101694915254,0.533898305084746,0,1,96
"97",2018-10-18,16,15,1,"SanJose","Buffalo",2,0,0,1,3,0,5,1,-230,192,-240,210,-1.5,1.5,115,-135,5.5,-110,-110,5.5,-110,-110,0,0,97,-130,1,0.705882352941177,0.32258064516129,0.686346863468635,0.313653136531365,0,0,97
"98",2018-10-18,18,17,1,"LosAngeles","NYIslanders",1,1,0,2,1,4,2,7,-170,148,-165,150,-1.5,1.5,170,-200,6,-110,-110,5.5,-110,-110,0,0,98,-130,0,0.622641509433962,0.4,0.608856088560886,0.391143911439114,0,1,98
"99",2018-10-19,52,51,1,"Washington","Florida",1,4,3,1,1,0,5,6,-170,148,-140,130,-1.5,1.5,180,-210,6.5,-110,-110,6.5,-120,100,0,0,99,-129,1,0.583333333333333,0.434782608695652,0.572953736654804,0.427046263345196,0,0,99
"100",2018-10-19,54,53,1,"Dallas","Minnesota",0,0,0,0,1,3,1,3,-155,135,-136,126,-1.5,1.5,200,-240,6,-110,-110,6,-135,115,0,0,100,-129,1,0.576271186440678,0.442477876106195,0.565665488810365,0.434334511189635,0,0,100
